Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
63,15092591,ハイゼンベルグ,2026-01-16 05:19:30,0.81225,26,taiyaki25252434
64,14317735,devesh upadhyay,2026-01-06 15:01:13,0.81201,2,deveshupadhya
65,15084155,Josh #4,2026-01-18 17:20:25,0.81201,29,jsinamo
66,15043903,king cxb,2026-01-01 09:26:31,0.81178,9,kingcxb
67,14778998, 陈秋曌,2025-12-24 12:50:38,0.81155,18,qiuzhaochen
68,15013119,jiu9923,2025-12-29 08:15:58,0.81155,12,jiu9923
69,14556420,leonau2010,2026-01-11 18:41:53,0.81155,30,leonau2010
70,14805782,raikuro,2025-11-22 03:55:00,0.81131,10,raikuro
71,14240905,Hany6666,2025-11-22 15:17:32,0.81131,1,hany6666
72,14805715,eric15342335,2025-12-23 04:55:05,0.81131,4,eric15342335
73,9653227,Adam Golledge,2025-11-25 21:55:37,0.81108,2,adamgolledge1
74,14787060,Shanmugaraja S,2025-12-01 05:13:10,0.81108,4,shanmugarajas
75,15077827,unknow_TCT,2026-01-13 10:56:51,0.81108,19,unknowtct
76,14988982,kakikukekondo,2026-01-18 14:35:45,0.81108,134,kakikukekondo
77,14372394,Алёна Некрасова,2025-11-21 05:27:34,0.81084,7,anekrasova
78,14800659,Jake Gwinn,2025-11-24 19:18:46,0.81084,12,jakegwinn
79,14846773,Ananda Mitra,2025-11-27 10:35:21,0.81084,8,anandamitra
80,14983414,Gao Khalil,2025-12-17 15:13:33,0.81084,2,gaokhalil
81,15013097,DILab2,2025-12-23 06:58:59,0.81084,10,dilab2
82,15013709,dbstngus,2025-12-23 08:13:55,0.81084,5,dbstngus
83,15017660,Duc Ng666,2026-01-04 13:40:48,0.81084,19,ducng666
84,14300797,Jingru(Apple) Chen,2026-01-11 14:46:33,0.81084,1,jingruapplechen
85,15078122,Sameer Jakkuva,2026-01-15 19:22:15,0.81084,29,prollysamz
86,14960265,fineday1,2025-12-14 18:19:14,0.81061,2,fineday1
87,14913536,MKA-AIP-UGM-2,2025-12-21 07:16:31,0.81061,25,"azhima,imamahadma,junaedifahmi"
88,14945646,Рада Москалева,2025-12-18 19:56:13,0.81061,8,rmoskaleva
89,13865397,An Đoàn,2026-01-08 03:59:32,0.81061,8,notisora
90,15103190,Ислам Адаев,2026-01-17 22:53:38,0.81061,13,shnex95
91,15027272,Cameron Moran #2,2025-12-26 23:53:41,0.81038,3,cmoran23
92,15009058,blohsh,2026-01-03 11:18:51,0.81038,25,blohsh
93,15010968,Sergey Churn,2026-01-17 21:13:32,0.81038,22,sergeychurn
94,15013203,qie123456,2026-01-01 09:01:16,0.81038,27,qie123456
95,15046887,yuyuya123,2026-01-04 14:38:28,0.81038,12,yuyuya123
96,14756352,[SHP] Artem Sh,2025-11-30 17:18:09,0.81014,21,artemshi0
97,14891961,Mark Ng,2025-12-04 15:56:19,0.81014,6,marknghk
98,14897315,Mykyta Golovchyk1,2025-12-08 18:48:23,0.81014,15,mykytagolovchyk1
99,14931824,qwert1912,2025-12-08 19:21:04,0.81014,10,qwert1912
100,14931922,Anna #3,2025-12-09 18:03:57,0.81014,3,anna246896
101,15064794,zhai yq,2026-01-07 09:31:07,0.81014,2,yqzhai
102,14829984,Haap Hang Liu,2025-11-24 20:15:21,0.80991,4,haaphangliu
103,14869369,A bojbn oln;n,2025-12-06 03:12:47,0.80991,10,abojbnolnn
104,14921309,aanihao,2025-12-08 14:28:18,0.80991,10,aanihao
105,14403029,lqssql,2025-12-25 13:02:49,0.80991,11,"liuyaqi777,quweilai,syjjjjj"
106,15031079,bountyjacklee,2026-01-12 04:12:05,0.80991,128,bountyjacklee
107,14988949,253012櫻井業正,2026-01-15 05:18:01,0.80991,16,narimasadayo
108,15067913,253029山城彩,2026-01-16 15:00:05,0.80991,30,yamasiro
109,15090025,Martfosz,2026-01-17 15:07:03,0.80991,21,martfosz
110,15110179,cy fang,2026-01-17 18:31:44,0.80991,4,cyfang0803
111,14888597,CleiverJr,2025-12-03 19:44:13,0.80967,3,cleiverjr
112,14911258,Allan Sapucaia,2025-12-06 17:21:52,0.80967,7,allansapucaia
113,14941796,mk0812,2025-12-10 09:33:38,0.80967,8,mk0812
114,14958800,Aryan KC,2025-12-12 16:36:06,0.80967,4,aryankc70
115,14960437,LoL EUW>NA,2025-12-15 12:19:12,0.80967,31,loleuwna
116,15000094,酒井優音 #2,2025-12-20 08:51:04,0.80967,10,yuto1202
117,15012980,DILab,2025-12-23 05:18:37,0.80967,10,dilab405402
118,14486618,Panavin Singh,2025-12-25 16:06:50,0.80967,6,panavinsingh
119,14743366,joey92415,2025-12-28 15:05:20,0.80967,30,joey92415
120,14640552,酒井優音,2026-01-17 06:46:48,0.80967,15,yutorobo1202
121,15107484,酒井優音 #3,2026-01-17 08:43:42,0.80967,6,yutosakaisakai
122,14781564,Jiachen Lyu,2025-11-20 23:10:34,0.80944,2,jiachenlyu
123,14805007,Santosh Desai,2025-11-23 01:59:03,0.80944,15,santoshdesaiumich
124,14378316,Ange Gabriel Iliès Yvain ONANGA OUKKAL,2025-11-25 11:53:25,0.80944,11,angegabrielilisyvain
125,14802307,Jiayi Yu,2025-11-23 11:15:54,0.80944,8,yujiayi03
126,14867113,klx33,2025-12-01 22:27:15,0.80944,1,kolar33
127,14693621,Данил Гусев,2025-12-02 17:08:20,0.80944,7,piledreke
128,14923080,TrueDejvid,2025-12-08 19:40:19,0.80944,13,"denisoros1,jozefkirly,truedejvid"
129,14958664,AmirTl,2025-12-12 18:27:26,0.80944,10,amirtl
130,14970415,juzi wang,2025-12-22 06:59:46,0.80944,9,juziwang
131,15051115,yeyeye777,2026-01-04 15:15:52,0.80944,10,yeyeye777
132,14988259,[Deleted] 6665e544-e71c-43e1-8bd0-b7a2e387c9a7,2026-01-06 05:06:25,0.80944,55,del=8e97dc33e6bff74b
133,14716394,Aleksandra Kłos,2026-01-08 19:18:25,0.80944,9,aleksandraklos
134,15071443,Daydreamer_soull ,2026-01-12 19:07:28,0.80944,28,daydreamersoull
135,15057503,Bartosz Maj1,2026-01-13 11:59:27,0.80944,10,bartoszmaj1
136,15087319,Wiktoria_Klos,2026-01-13 19:44:12,0.80944,2,wiktoriaklos
137,15106661,LeDongDuong,2026-01-18 06:20:59,0.80944,6,ledongduong
138,14781125,Shiting Feng,2025-11-20 03:18:03,0.80921,6,sylviating99
139,14792821,Szewczyk Dratewka,2025-11-29 13:17:12,0.80921,28,szewczykdratewka
140,11593676,henri nuortila,2025-11-24 19:36:10,0.80921,5,henrinuortila
141,14856136,wujingwen111,2025-11-29 02:59:58,0.80921,7,wujingwen111
142,14404206,Настя 76,2025-12-11 19:40:41,0.80921,14,nastya760
143,14932056,Branko Kmetec,2025-12-14 20:18:15,0.80921,36,brankok
144,14431076,darrrina,2025-12-25 14:40:12,0.80921,2,darrrina
145,15025179,卡卡帅卡卡爱商家,2025-12-26 09:08:54,0.80921,3,zzs888
146,12992759,Newwbird,2025-12-29 10:39:18,0.80921,1,newwbird
147,15044225,sassada,2026-01-02 15:27:14,0.80921,11,sassada
148,15055410,Borja barber,2026-01-08 18:18:08,0.80921,32,borjabarber
149,15098559,Newlooker,2026-01-16 04:51:23,0.80921,17,newlooker
150,15067976,253004大久保凛佳,2026-01-18 11:45:51,0.80921,22,rii111
151,14806527,registervoya,2025-11-21 09:23:55,0.80897,10,registervoya
152,14832137,Alana Asmar,2025-11-25 12:15:55,0.80897,5,alanaasmar
153,14834931,anjali james,2025-11-26 02:06:38,0.80897,11,anjalijames
154,14873792,Guesswhoiamhhihaha,2025-12-01 14:04:56,0.80897,10,guesswhoiamhhihaha
155,14875437,Testify10002221,2025-12-01 14:58:49,0.80897,7,testify10002221
156,14898419,Last_Bell,2025-12-10 00:47:32,0.80897,42,lastbell
157,14622862,Bibiana Balcová,2025-12-10 04:53:19,0.80897,28,"bibianabalcov,karinkrempask,martina2002"
158,14986339,Global Rendra,2025-12-18 11:30:59,0.80897,12,globalrendra
159,14982321,MKA-AIP-UGM-3,2025-12-19 02:56:36,0.80897,21,"ireko212,novitasarisutrisno"
160,14970330,Shiro Rin Lika,2025-12-22 07:11:52,0.80897,41,shirorinlika
161,15026627,JerryTsai630,2025-12-26 17:03:31,0.80897,2,jerrytsai630
162,15027537,Juntrea Cardale,2025-12-27 23:09:39,0.80897,2,juntreacardale
163,8752428,Nithin Gali,2025-11-24 19:23:45,0.80874,1,nithingali
164,14794686,Jiacheng You,2025-11-24 22:25:14,0.80874,8,yjc789
165,14871087,Nagrathna. N,2025-12-01 04:43:33,0.80874,10,nagrathnan
166,14870854,RAHUL S,2025-12-01 05:09:07,0.80874,6,rahuls1108
167,14913137,Piero Pelosi,2025-12-16 00:01:18,0.80874,11,"areyob,pieropelosi"
168,11827346,jtyouhhh,2025-12-10 02:01:03,0.80874,1,jtyouhhh
169,14919565,MhShahwaiz,2025-12-11 11:48:00,0.80874,14,mhshahwaiz
170,14968364,Branko Kmetec #2,2025-12-14 20:26:06,0.80874,10,brankokmetecinovo
171,8210913,Tensor Girl,2025-12-20 18:32:23,0.80874,2,usharengaraju
172,15003213,Rama Mannam,2025-12-20 18:29:57,0.80874,1,ramamannam
173,15003267,Pujan Thapa,2025-12-20 18:30:01,0.80874,1,pin192
174,15003217,Hamid,2025-12-20 18:30:26,0.80874,1,hamidhadibeik
175,15003219,Megha Gupta,2025-12-20 18:30:27,0.80874,1,megupta6
176,15003211,Niels Voorhoeve,2025-12-20 18:30:48,0.80874,1,nielsvoorhoeve
177,15003222,Ara Tatous,2025-12-20 18:31:14,0.80874,1,aratatous
178,14965117,Durga Nagaraju,2025-12-30 02:08:50,0.80874,3,durganagaraju
179,15003214,[Deleted] c4f85403-6924-496d-8cd1-6483c59fc9aa,2025-12-20 18:32:10,0.80874,1,del=616f5b57a103039c
180,15003232,Teferi Hagos,2025-12-20 18:32:24,0.80874,1,teferihagos
181,15003216,Hafiz Rahman,2025-12-20 18:33:11,0.80874,1,hafizrahmanchicago
182,15007040,Chhaya Bansal,2025-12-21 19:02:23,0.80874,1,chhayabansal100
183,15010187,CcmMoo,2025-12-22 12:33:19,0.80874,1,ccmmoo
184,15013445,jeeyeon900,2025-12-29 08:41:17,0.80874,11,jeeyeon900
185,15015714,bomi9970,2025-12-24 01:35:39,0.80874,5,bomi9970
186,15027614,Andywjd,2025-12-27 09:28:37,0.80874,3,andywjd
187,14988819,立野竣也,2026-01-15 04:32:58,0.80874,22,syu0701
188,15071942,Eng.mahdi,2026-01-10 12:15:35,0.80874,7,engtai
189,15067965,矢澤泰紀,2026-01-14 02:25:00,0.80874,20,taiyaki2525
190,15067931,タルトP,2026-01-15 05:11:20,0.80874,11,tokoropen
191,15090992,Bishal Borah,2026-01-18 16:28:56,0.80874,39,bishalborah
192,14778114,lyh05111,2025-11-22 08:49:05,0.80851,6,lyh05111
193,14828717,Sandry Escorcia,2025-11-24 16:14:53,0.80851,1,sandryescorcia
194,14781643,Geyan Li,2025-11-25 04:13:03,0.80851,14,geyanli
195,14858576,AntonioTian65230123,2025-11-29 07:23:08,0.80851,3,antoniotian65230123
196,14759377,pyc2690,2025-11-29 14:23:34,0.80851,15,pyc2690
197,14792479,Nolan Hook,2025-12-03 17:37:53,0.80851,8,nolanhook
198,14930412,Aayush Chodvadiya,2025-12-08 15:30:23,0.80851,2,aayushchodvadiya
199,14917817,jiayu Liu,2025-12-15 14:47:30,0.80851,1,ljyyyyyyyyyyy
200,14325069,Edvinas23,2025-12-21 19:15:55,0.80851,23,edvinas23
201,14960372,John Kushwarra,2025-12-19 22:50:48,0.80851,4,johnkushwarra
202,13660383,Hải Trương Văn,2025-12-22 08:56:33,0.80851,1,hitrngvn
203,15011568,Davide Picello,2025-12-28 11:35:27,0.80851,7,davidepicello
204,15022759,Doyeon King,2025-12-27 13:56:43,0.80851,20,doyeonking
205,15029194,jintaoran01,2025-12-28 07:19:05,0.80851,13,jintaoran01
206,15027493,no-magic,2025-12-28 03:08:57,0.80851,3,learnmore1
207,15029270,peihaiyan,2025-12-28 09:22:03,0.80851,8,peihaiyan
208,15081565,S8world7,2026-01-14 13:44:45,0.80851,3,s8world7
209,14372402,D1n0R1788,2025-11-20 14:42:25,0.80827,1,d1n0r1788
210,14543584,WeberWangW,2026-01-14 17:36:54,0.80827,33,weberwangw
211,14781940,Haley Belardo,2025-11-24 23:16:22,0.80827,2,haleybelardo
212,14791318,yanyLong,2025-12-08 16:01:57,0.80827,21,yanylong
213,14899840,yilong,2025-12-17 13:20:14,0.80827,12,iiifrost
214,11934098,FlyingElvis,2025-12-10 00:23:48,0.80827,12,flyingelvis
215,14958391,Mian12345,2025-12-20 07:56:38,0.80827,8,mian12345
216,15012657,jiyeon0913,2025-12-23 05:33:16,0.80827,10,jiyeon0913
217,15013341,stanley-zh,2026-01-04 14:44:00,0.80827,16,stanleyzh
218,15054053,aminos cheddadi,2026-01-06 15:37:08,0.80827,13,aminoscheddadi
219,13125434,qlrs,2026-01-09 14:39:36,0.80827,3,wydykb
220,15058405,ChankeChankeChanke,2026-01-13 04:46:22,0.80827,13,chankechanke
221,14819483,Tuna Seçkin,2025-11-23 15:14:59,0.80804,7,tseckin
222,14840298,Krishan Lakhotia,2025-11-26 11:41:12,0.80804,3,krishanlakhotia02
223,14860906,pimint,2025-12-14 06:49:30,0.80804,7,pimint
224,14926223,scotzh,2025-12-31 13:09:28,0.80804,22,scotzh
225,14972627,yuxing233,2025-12-15 15:05:21,0.80804,1,yuxing2333
226,14979774,Yew Jin Lim,2025-12-17 01:44:25,0.80804,20,limyewjin
227,15013488,soohyun #3,2025-12-23 07:22:40,0.80804,10,yooonsh
228,15054700,wjs233010,2026-01-04 15:09:26,0.80804,7,wjs233010
229,15066785,Tugba Bulut,2026-01-07 19:01:10,0.80804,5,tugbabulutt
230,15067941,253022峰村文也,2026-01-13 03:12:39,0.80804,11,moyashi238
231,15081252,Sameer Jakkuva #2,2026-01-11 07:38:53,0.80804,7,sameerjakkuva
232,14436454,blxwedup,2025-11-20 18:59:59,0.8078,1,blxwedup
233,14806293,dezi,2025-11-21 08:57:56,0.8078,2,dezdez
234,14633770,Grant Allison,2025-11-24 17:20:46,0.8078,6,mnem0nic7
235,14831892,Janis Rubins,2025-11-25 07:04:55,0.8078,10,janisrubins
236,14851944,[Deleted] 0bec1791-bb2b-43b5-8390-f8f6c476d75c,2025-11-27 21:11:25,0.8078,4,del=ba6fff9b18317ede
237,14855029,唐清悦 刘婷,2025-11-30 02:25:14,0.8078,8,tangqingyue
238,14871016,Gana s,2025-12-01 05:23:28,0.8078,5,gana20231com0071
239,14141672,Hitoshi Mochizuki,2025-12-02 05:24:41,0.8078,5,hitoshimochizuki
240,11255486,SandeepAlbertMathias,2025-12-10 16:05:11,0.8078,68,sandeepmathias
241,14923691,Chico Lewandowski,2025-12-08 19:34:00,0.8078,18,chicolewandowski
242,14256279,Mark Ashraf Gerges,2025-12-12 11:49:27,0.8078,7,markashrafgerges
243,14929573,shinsaku-s,2025-12-13 03:39:18,0.8078,5,saku3939
244,14698270,Sparsh Agarwal,2025-12-15 05:39:36,0.8078,3,sparshagarwal0411
245,14881893,messi10china,2025-12-16 13:33:22,0.8078,1,messi10china
246,14900021,SherryYF,2025-12-26 09:05:53,0.8078,10,y3j4h4
247,14991942,Psi,2025-12-30 15:40:53,0.8078,18,philippsinger
248,15025987,Ignacio Díaz Sinigaglia,2025-12-29 16:15:30,0.8078,2,ignaciodazsinigaglia
249,15040475,Den Pugovkin,2026-01-04 19:15:59,0.8078,5,denpugovkin
250,15046879,HFDLYS,2026-01-04 13:12:03,0.8078,15,hfdlys
251,15034455,changbai_2023,2026-01-04 14:25:14,0.8078,6,changbai2023
252,15060496,KhoiLe08,2026-01-08 03:32:22,0.8078,18,minhkhilnguyn
253,15086220,Issac101,2026-01-12 15:34:45,0.8078,10,issac101
254,14429318,Alina SerafIIImenko,2025-11-20 23:29:29,0.80757,10,alinaserafiiimenko
255,14794132,Yuval Levental,2025-11-27 20:59:26,0.80757,17,yuvallevental
256,14876033,Jonathan de la Fuente,2025-12-08 19:54:00,0.80757,6,jdelaf
257,14912364,adasdasdsadasd,2025-12-09 21:02:52,0.80757,14,adasdasdsadasd
258,14902550,lobanoffmichael,2025-12-12 18:31:36,0.80757,4,lobanovmichael
259,14973898,Marco Facchinetti,2025-12-15 21:12:39,0.80757,1,marcofacchinetti
260,14932662,Felpie Jaquetti,2025-12-17 14:36:51,0.80757,12,felpiejaquetti
261,14990477,hajimi,2025-12-19 10:22:43,0.80757,7,"bx51823,hajimi0v0"
262,14845794,kingofeverybody,2025-12-21 13:45:40,0.80757,1,kingofeverybody
263,15009348,JIWOO9823,2025-12-23 05:11:43,0.80757,10,jiwoo9823
264,15012844,BOMIKWON,2025-12-29 11:14:34,0.80757,17,bomikwon
265,14672665,HyoyoungN,2025-12-28 09:39:20,0.80757,2,hyoyoungn
266,15032111,bigblue94,2025-12-29 10:21:23,0.80757,2,bigblue94
267,14463946,Ziphen,2026-01-04 09:18:23,0.80757,26,igorrobin
268,15051505,Kaif Kohari,2026-01-03 17:14:06,0.80757,1,kaifkohari
269,14988976,ちゃんごー,2026-01-08 06:55:45,0.80757,16,tyango
270,15071136,johnjoe12,2026-01-08 18:51:56,0.80757,10,johnjoe12
271,15076691,scott,2026-01-11 18:48:57,0.80757,8,scottau
272,15018433,Tongyue Li,2026-01-15 07:05:28,0.80757,15,tongyueli
273,14859844,TheDreamPlanet,2025-11-29 11:21:27,0.80734,1,thedreamplanet
274,14852037,Jeff Keltner,2025-12-04 06:03:24,0.80734,6,jkeltner
275,14856143,LeoMay23,2025-12-16 05:43:44,0.80734,11,leomay23
276,14902941,WENTAO2297,2025-12-06 10:02:51,0.80734,19,wentao2297
277,14404827,Дворкин Евгеий Владимирович,2026-01-13 10:58:58,0.80734,40,evgendvorkin
278,14867008,FarhanAhmedMd,2025-12-15 07:17:28,0.80734,15,farhanahmedmd
279,14966028,Kenny-Rogers,2025-12-14 11:31:55,0.80734,10,lodonukennedy
280,14986928,ityeon,2025-12-17 18:22:55,0.80734,1,ityeon
281,14955953,peymar,2025-12-18 13:22:26,0.80734,12,peymar
282,14873646,Yilei803803,2025-12-19 02:24:01,0.80734,3,yilei803803
283,14998094,Achim Eckerle,2025-12-19 16:14:26,0.80734,2,achimeckerle
284,15013473,bomiing,2025-12-23 16:21:09,0.80734,10,bomiing
285,15021654,Hem J V K,2025-12-25 11:32:53,0.80734,1,hemjvk14762
286,15008711,lee hank,2025-12-26 09:56:14,0.80734,10,lidonghang23301154
287,15028633,nsgnfcnt,2026-01-14 21:47:45,0.80734,54,nsgnfcnt
288,15005333,xLopsi,2026-01-03 00:07:14,0.80734,8,xlopsi
289,15047011,Ch4dwang,2026-01-12 20:06:36,0.80734,11,ch4dwang
290,15086684,Aiko101,2026-01-12 15:56:26,0.80734,6,aiko101
291,15056421,253027山岡快星,2026-01-15 05:07:09,0.80734,12,yamaokakai
292,15047521,Adwait Tagalpallewar,2026-01-18 17:32:29,0.80734,9,adwaittagalpallewar
293,14749660,nimdA,2025-11-20 02:00:24,0.8071,1,tset3000
294,14794958,Zoha Hayat Bhatti,2025-11-23 05:27:00,0.8071,18,zohahayatbhatti
295,14899508,tst_pqw,2025-12-05 12:38:19,0.8071,7,tstpqw
296,14671993,❀⑩,2025-12-07 08:46:10,0.8071,9,"brandowhite,flysheepalex"
297,13541620,Hehe051104,2025-12-09 05:46:51,0.8071,6,hehe051104
298,14941935,xyz,2025-12-15 09:31:29,0.8071,4,zpriyanshu
299,15009241,candy1030,2025-12-23 04:52:05,0.8071,12,candy1030
300,15018520,mlmyyl11,2026-01-02 09:00:24,0.8071,3,mlmyyl11
301,15034307,wan300,2026-01-02 11:56:53,0.8071,5,wan300
302,15089584,255022德武優心,2026-01-15 04:55:59,0.8071,15,yupipi255022
303,14816078,Lortega,2025-11-25 20:20:05,0.80687,4,lortega
304,14699131,Akshay Singh Bchehhat,2026-01-18 21:46:23,0.80687,15,akshaysinghbchehhat
305,14698302,BSAkshay2009,2025-12-22 10:08:56,0.80687,38,bsakshay2009
306,14932361,SaifAlMazrouei,2025-12-08 21:55:06,0.80687,10,saifalmazrouei
307,14940072,TryItNo,2025-12-10 00:42:58,0.80687,10,tryitno
308,14961710,jarrod,2025-12-13 07:23:22,0.80687,10,jconnolly
309,14698248,Daksh Shah,2025-12-17 11:31:35,0.80687,3,daksh1999
310,15007728,pandajungle,2025-12-22 02:43:07,0.80687,4,pandajungle
311,14900965,zhangzengshuai,2025-12-26 08:22:06,0.80687,10,zhangzengshuai
312,14978710,黄三123,2026-01-04 07:41:43,0.80687,23,huangsan1667
313,15074290,Ota Kensuke,2026-01-14 02:41:16,0.80687,4,otakensuke
314,15093805,yu-nnandayone111,2026-01-14 14:12:47,0.80687,9,yuyu0110
315,14080765,moustafa,2026-01-05 20:18:12,0.80664,20,moustafalinea
316,14752297,Aditya19091,2025-11-20 20:51:21,0.80664,7,aditya19091
317,14793170,Hannibal Tomasson Izquierdo,2025-11-20 20:26:32,0.80664,2,hannibaltomado
318,14810996,Zohaib Khan,2025-11-21 22:44:34,0.80664,2,zohaibkhan5040
319,13614908,jackGang,2025-11-24 11:48:31,0.80664,10,jaumemanero
