Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
31,15043607,Muhammad Ibrahim Qasmi,2026-01-18 11:01:42,8.54461,11,ibrahimqasimi
32,15044476,klo000,2026-01-18 12:25:28,8.54461,21,klo000
33,15060428,Chanchal Alam,2026-01-18 13:10:42,8.54461,1,chanchal24
34,15086591,BhargavaAbhi,2026-01-18 14:19:56,8.54461,5,bhargavaabhi
35,15091525,SusanneTange,2026-01-18 14:23:19,8.54461,9,susannetange
36,15055454,Samyakraj Bayar,2026-01-18 14:32:27,8.54461,16,samyakrajbayar
37,15113597,januaries mawioo,2026-01-18 18:46:20,8.54461,2,januariesmawioo
38,15045575,Aditi Mehta,2026-01-18 18:43:11,8.54461,10,aditi2005
39,15043579,Sung Hur,2026-01-17 13:28:00,8.54462,48,kmmmvs
40,15061302,ash,2026-01-17 12:52:02,8.54462,7,ashrafulhossenakash
41,15095656,Pratham Jain,2026-01-17 13:48:16,8.54462,3,kindasomethin
42,15070876,lbrian,2026-01-17 03:05:44,8.54462,15,lbrian
43,15043606,kglctf,2026-01-18 00:45:29,8.54462,89,kglctf
44,15045271,Meenal Sinha,2026-01-17 04:56:52,8.54462,11,meenalsinha
45,15043372,ishhverma,2026-01-17 04:57:34,8.54462,23,ishhverma
46,15070251,Dibyajit Nandi,2026-01-17 06:04:47,8.54462,7,dibyajitnandi
47,15043476,Ilya Sevastyanov,2026-01-18 05:38:15,8.54462,18,sev1lya
48,15043670,turtle,2026-01-17 06:43:13,8.54462,11,itasps
49,15108212,Mehaan Jain,2026-01-17 07:20:02,8.54462,1,mehaanjain
50,15052973,Jing Hua,2026-01-17 12:31:10,8.54462,3,linyeping
51,15046410,MasterShomya,2026-01-17 15:07:30,8.54462,15,"mastershomya,shivams811"
52,15048538,meta learners 2,2026-01-17 17:00:51,8.54462,29,"aditya2909rb,athulkrishnagirish"
53,15065629,Mumtaz Ahmad Maitla,2026-01-17 17:21:19,8.54462,1,mumtazahmadmaitla
54,15100920,Aman Atar,2026-01-17 18:17:01,8.54462,8,amanatar
55,15046356,Mohar Mukherjee,2026-01-18 03:37:08,8.54462,14,moharmukherjee
56,15049700,Suyash Patil 09,2026-01-18 06:18:04,8.54462,2,suyashpatil09
57,15044444,pp1985,2026-01-18 14:07:58,8.54462,2,ppilania1985
58,15044953,Dale Kube,2026-01-17 15:27:52,8.54463,13,dalekube
59,15051773,Zeyad Mohamad Ezzat,2026-01-18 10:00:06,8.54463,41,zeyadmohamadezzat
60,15103824,eighteen18,2026-01-16 05:42:19,8.54463,4,eighteen18
61,15048663,Meta Learners,2026-01-18 10:56:22,8.54464,31,"aaryangotad,gargisharma3218,komilparmar"
62,15067125,kaggle6,2026-01-16 11:45:26,8.54465,1,larjeck
63,15045798,Abhishek Awasthi,2026-01-16 12:12:35,8.54465,8,abhishekawasthi151
64,15047191,dreamtear,2026-01-16 15:18:45,8.54465,14,mohanzeng
65,15105684,Malik Halawa,2026-01-18 17:37:23,8.54465,7,malikhalawa
66,15044290,newbie,2026-01-16 06:05:44,8.54465,8,"ilethe,noksongengti"
67,15047435,Afif Ali Saadman,2026-01-16 07:55:04,8.54465,8,afifalisaadman
68,15105619,THIRUPATHI KANNAN K,2026-01-16 13:43:04,8.54465,2,thirupathikannank
69,15072842,Jack Hou,2026-01-16 15:20:35,8.54465,10,jackest
70,15059982,Charismatic Pizza Party🍕,2026-01-14 09:53:10,8.54466,2,debugendless
71,15050601,p pxl16,2026-01-14 11:33:34,8.54466,7,ppxl16
72,15095526,SeaEag1e,2026-01-14 12:33:38,8.54466,1,seaeag1e
73,15095750,Gaurab Baral,2026-01-14 13:26:32,8.54466,2,itzgauurab
74,15093598,Caresment,2026-01-14 18:18:19,8.54466,5,caresment
75,15043068,Abdul wahab Khan,2026-01-15 03:50:19,8.54466,19,abdulwahab2321
76,15048008,Sweety Suman,2026-01-15 12:52:53,8.54466,5,sweetysuman07
77,15043427,Murtaza Abdullah,2026-01-14 16:06:39,8.54466,7,murtazaabdullah2010
78,15098180,Suraj Dengale,2026-01-15 01:00:56,8.54466,1,surajdengale
79,15044001,Pacifique,2026-01-16 06:41:39,8.54466,5,mugishapacifique
80,15044555,Labib Shahriar,2026-01-16 15:21:52,8.54466,46,labibshahriar
81,15101471,Lvov Stanislav,2026-01-15 15:38:44,8.54466,1,tickflag
82,15098203,Erik Gao,2026-01-16 06:28:18,8.54466,10,gweijie
83,15105070,meso6787,2026-01-17 04:24:53,8.54466,7,meso6787
84,15043892,UtaAzu,2026-01-18 16:06:47,8.54467,67,utaazu
85,15102829,beginner data science,2026-01-17 03:57:12,8.54467,14,beginnerdatascience
86,15043909,Wongsakorn Rattirujisawet,2026-01-18 13:55:56,8.54472,52,wongsakornrat
87,15056625,Ashish Kumar,2026-01-15 07:07:37,8.54476,22,ashishkumar129
88,15044526,Giovanni Marco Dall'Olio,2026-01-15 17:18:15,8.54476,2,dalloliogm
89,15047225,manasi197,2026-01-18 14:19:33,8.54477,23,manasi197
90,15043141,Leonard Excoffier,2026-01-13 15:31:26,8.54478,15,sky2812
91,15052472,SStats L,2026-01-15 03:46:53,8.54478,14,shitaoliao
92,15101105,spoonbobo,2026-01-16 00:55:28,8.54478,9,poonszesen
93,15091568,HAFIZ MUHAMMAD IMRAN KHAN,2026-01-13 19:44:40,8.54478,1,csmimrankhan
94,15059039,Mohamed Lahkim,2026-01-14 00:10:13,8.54478,31,mohamedlahkim
95,15053791,The Overfitters,2026-01-13 07:56:23,8.54481,3,"hammadfarooq470,mirzayasirabdullah07,shaistashahid"
96,15070550,Hiroto_Shiojiri,2026-01-12 18:13:37,8.54481,7,hirotoshiojiri
97,15079000,LuminousC,2026-01-18 13:16:36,8.54501,4,rockiecao
98,15044775,Muhammad Abubakr Siddique,2026-01-15 17:19:10,8.54509,16,mabubakrsiddiq
99,15058755,Gokulakrishnan_S,2026-01-15 19:29:52,8.54511,15,sgokulakrishnan
100,15042982,abcdefghijklmnopqrstuvwxyz,2026-01-14 23:29:30,8.54511,8,abhishekgodara
101,15065617,t-hada72,2026-01-18 13:35:52,8.54519,20,thada72
102,15051808,Arun Kumar Oraon,2026-01-13 06:42:17,8.5454,3,arunkumaroraon
103,15047222,Yash,2026-01-18 18:04:44,8.54558,18,yashdev01
104,15045992,AT,2026-01-12 11:11:33,8.54558,42,"amitthobhani,azmaininqiadadeeb"
105,15044221,Mohammad Essam,2026-01-15 19:59:14,8.54558,10,mohammedessam97
106,15045654,Mathurin Aché,2026-01-12 07:21:09,8.54558,4,mathurinache
107,15043793,Amit Talmale,2026-01-12 13:11:59,8.54558,8,"amittalmale,kanishkj"
108,15085203,ZhangSanMoon,2026-01-12 10:58:19,8.54565,3,zhangsanmoon
109,15043422,PRANAV J,2026-01-13 02:10:26,8.54565,14,kidiloski
110,15061529,Saquib Hussain,2026-01-12 08:16:28,8.54565,12,saquib7hussain
111,15065823,Muhammad Hafiz,2026-01-16 07:50:44,8.54571,26,hyzentech
112,15043425,putiye,2026-01-18 02:15:38,8.54578,65,putiye
113,15044485,Aryan Chauhan,2026-01-08 10:39:28,8.54627,20,aryanchauhan97971234
114,15044072,aldparis,2026-01-14 21:41:17,8.54632,2,adaubas
115,15042980,W-Bruno,2026-01-19 00:03:12,8.54701,51,haoqiangzheng
116,15046983,Mochi,2026-01-16 22:25:06,8.54705,17,"evanarlenhandy,supriani"
117,15043953,SDeogade,2026-01-13 10:40:09,8.54712,15,sdeogade
118,15083542,Vasu Soni,2026-01-11 19:45:59,8.54743,1,vasusoni
119,15083566,code_with_vishnu,2026-01-11 19:58:33,8.54743,1,codewithvishnu
120,15042989,less submissions,2026-01-10 22:37:29,8.54747,34,jiaoyouzhang
121,15047873,John Aledare,2026-01-11 02:49:37,8.54753,18,johnaledare
122,15049052,sktufani,2026-01-11 10:59:45,8.54753,1,sktufani
123,15093005,Sakshi Patil,2026-01-18 15:06:14,8.54753,4,patilsakshi001
124,15051008,knight22-21,2026-01-14 14:16:44,8.54775,33,knight2221
125,15058178,shin_kx,2026-01-11 12:34:14,8.548,1,kitashinwtf
126,15043725,Baseer Shah,2026-01-18 17:03:31,8.54813,46,baseershah
127,15064089,RAHUL416,2026-01-16 13:57:06,8.5482,7,rahul416
128,15043259,Arko Bera,2026-01-16 11:24:55,8.54822,20,cartoonistbeard
129,15049361,tom c tea,2026-01-18 03:20:09,8.54822,6,tomctea
130,15043014,Marcos,2026-01-18 18:17:14,8.54823,56,marcosmuozgonzlez
131,15050100,Akash Adsare,2026-01-10 16:54:26,8.54835,33,akashadsare
132,15053646,SANDIVYA SRESHTA,2026-01-10 13:25:07,8.54836,4,gssreshta
133,15044985,KNAI 2,2026-01-09 19:00:18,8.54838,2,emirukay
134,15046443,Octavi Grau,2026-01-09 14:46:00,8.54838,3,octaviograu
135,15058704,statify,2026-01-08 11:44:11,8.54853,1,mirazul687
136,15061501,rozley,2026-01-09 00:50:56,8.54853,4,rozley
137,15044154,Aiswarjya Buda,2026-01-08 07:38:11,8.54853,19,aiswarjya
138,15043260,lytCNAORevision2018,2026-01-08 23:34:18,8.54853,16,lytcnaorevision2018
139,15050994,P3069,2026-01-13 19:00:02,8.54853,3,pietrocol
140,15043210,BlamerX,2026-01-18 11:27:22,8.54881,43,blamerx
141,15067989,Raman Vishwakarma,2026-01-18 11:53:39,8.54882,9,ramanvishwakarma
142,15062324,BELBIN BENO R M,2026-01-18 16:50:30,8.54884,14,belbino
143,15052238,kailai,2026-01-09 14:42:15,8.5489,4,kailai
144,15043346,Tarun Singh931,2026-01-07 07:17:42,8.54905,12,tarunsingh931
145,15045748,bszekely213,2026-01-09 00:09:16,8.54908,4,bszekely213
146,15045919,Kawthar ELTARR,2026-01-08 22:01:18,8.54908,9,sakuno
147,15043604,Abhijeet Bhargava,2026-01-08 04:16:11,8.54914,12,abhijeetbhargava
148,15044832,Spiritmilk,2026-01-07 14:17:44,8.54917,25,act18l
149,15054838,KetchupJL,2026-01-07 18:17:18,8.54918,9,jameslewis066
150,15043185,Yusuf Sertkaya,2026-01-07 00:32:39,8.54927,12,yusufsertkayaysk
151,15043753,Shivansh Jha,2026-01-16 13:49:10,8.54928,22,lainnovic
152,15043226,Jaswin Reddy M,2026-01-11 13:26:08,8.54933,34,jaswinreddym
153,15061442,Muhamedfarg,2026-01-07 17:19:42,8.54935,4,muhamedfarg
154,15044739,Bruce,2026-01-18 12:21:27,8.54939,5,muhammaddanyalmalik
155,15062084,YouTuber @DataScience,2026-01-06 14:53:25,8.54939,1,codingloading
156,15066114,zhenst,2026-01-13 13:06:39,8.54942,6,zhenst
157,15045813,YusufTahaKasdemir,2026-01-06 20:30:33,8.54943,5,yusuftahakasdemir
158,15045611,Satyajeet Rai,2026-01-18 18:14:36,8.54943,19,satyajeetrai
159,15045208,[Deleted] ad78d838-f1cd-406e-a682-9cbde5b6455e,2026-01-06 15:23:22,8.54949,2,del=84476cd9ed5874ed
160,15045262,Ultra Chess,2026-01-06 14:44:05,8.54962,12,ultrachess
161,15057213,Abhinav Sharma,2026-01-08 08:52:35,8.54987,2,abhinavsharma0706
162,15046361,S.C. Zhu,2026-01-06 08:17:19,8.54987,7,sczhuoffical
163,15057368,Mainen,2026-01-05 15:43:03,8.55093,2,mainen
164,15047294,[Deleted] 22efe02c-8f27-4f5d-9fce-6ee66887e133,2026-01-07 10:38:46,8.55097,13,del=d177af1de0906efa
165,15051042,Shweta Kalpna,2026-01-18 06:09:20,8.55149,15,shwetakalpna
166,15043678,Sujal Neupane,2026-01-16 13:49:06,8.55173,29,neupane9sujal
167,15066596,Takahiro MATOBA,2026-01-11 07:14:24,8.55182,4,takahiromatoba
168,15042986,Kyr1ll,2026-01-11 11:58:30,8.55194,18,kyr1ll
169,15063325,Dr.AI,2026-01-12 20:07:14,8.55346,13,laithfouad93
170,15043347,OMID BAGHCHEH SARAEI,2026-01-08 15:11:08,8.55355,32,omidbaghchehsaraei
171,15048382,SergeyN1942,2026-01-18 20:40:40,8.55388,71,sergeyn1942
172,15044155,Daniil Styrov,2026-01-17 18:42:19,8.5539,21,daniilstyrov
173,15053317,Agni Santra,2026-01-06 07:02:15,8.55424,7,agnisantra
174,15046488,Sumit_08,2026-01-07 04:43:09,8.5544,8,sumit08
175,15056864,Nandi Chinmay,2026-01-07 19:48:10,8.5544,2,roadblock
176,15058282,panagiotagrosdouli,2026-01-05 14:31:12,8.55441,1,panagiotagrosdouli1
177,15047618,varutha_kari,2026-01-13 14:46:30,8.55441,3,varuthakari
178,15043206,Akiyoshi Kinoshita,2026-01-18 16:30:29,8.55476,5,satokin13m
179,15050024,Mizushima Toshihiko,2026-01-19 00:18:41,8.55508,56,mizushimatoshihiko
180,15043523,Batuhan ÖZDEMİR,2026-01-05 21:12:29,8.5551,12,iamnotindangerskyler
181,15068303,Thiago Silveira,2026-01-18 12:05:31,8.55589,50,thiagosilveira
182,15048583,Coding Club @ IITG,2026-01-07 18:00:20,8.55603,9,"alishagorai,vymgrwl"
183,15048888,Pradeep Sriramula,2026-01-08 03:16:24,8.55616,21,pradeep0245
184,15050816,jixueting,2026-01-17 12:13:33,8.55624,4,jixueting
185,15056816,spekinos,2026-01-09 06:05:19,8.55636,4,spekinos
186,15056405,Adam Lloyd,2026-01-05 04:57:25,8.55637,1,alloyd256
187,15045219,haha750,2026-01-16 14:28:19,8.55646,24,haha750
188,15044280,Joothiswaran Palanisamy,2026-01-07 04:32:16,8.55647,11,joothis
189,15054132,Mir,2026-01-18 21:05:56,8.5573,15,mirko45
190,15045194,Umutszr,2026-01-10 01:28:20,8.5575,20,umutszr
191,15056591,nice kazusan,2026-01-17 08:50:52,8.55761,9,nicekazusan
192,15056410,Michael Y. Qiu,2026-01-11 09:03:18,8.5577,1,michaelqiu0606
193,15050757,Meghansh Bhati,2026-01-10 12:53:11,8.55781,5,meghanshbhati
194,15051011,Hs.,2026-01-18 03:10:14,8.55821,30,adarshkumar1301
195,15044524,Subash2310,2026-01-04 10:43:19,8.55843,5,subash2310
196,15053204,fe0118,2026-01-08 12:39:24,8.55883,5,fe0118
197,15043647,Adil Shamim,2026-01-17 12:33:59,8.55912,32,adilshamim8
198,15061807,FaizanShaikh20,2026-01-18 14:52:53,8.55912,13,faizanshaikh20
199,15057444,WanYunkai,2026-01-18 16:22:23,8.5597,7,wanyunkai
200,15043044,CHIKONZERO SELEMANi,2026-01-05 22:58:54,8.5597,8,chikonzeroselemani
201,15045797,Shantanu Chopra,2026-01-11 20:45:30,8.55996,4,shanchp
202,15045668,TOMATOET,2026-01-18 08:53:21,8.5603,22,tomatoet
203,15046863,Nguyên Lương Sĩ,2026-01-10 12:45:27,8.56044,13,nguynlngs
204,15080897,Hema Hariharan Samson,2026-01-12 22:55:26,8.56086,9,hemahariharansamson
205,15053128,l999123,2026-01-13 09:59:31,8.56089,14,l999123
206,15095512,magewade,2026-01-17 09:13:41,8.56095,8,magewade
207,15044974,Dnyanesh Bharambe,2026-01-18 11:44:42,8.56108,24,dnyaneshbharambe
208,15049426,H.Sayama,2026-01-18 00:00:08,8.56114,26,hidehikosayama
209,15069886,Markus.JM,2026-01-13 14:32:32,8.56114,10,maiernator
210,15067212,Mattia Arcioni,2026-01-18 13:19:39,8.56142,13,mattiaarcioni2004
211,15055023,Lorenzo Arcioni,2026-01-18 18:19:29,8.56142,7,lorenzoarcioni
212,15048682,Gerald Schwartz,2026-01-17 03:07:56,8.56146,5,geraldschwartz
213,15052328,Trish Cornelissen,2026-01-18 16:07:03,8.56218,57,tcspecialist
214,15080512,Kaggler Sergio,2026-01-10 21:46:03,8.56246,3,kagglersergio
215,15065936,Yu Liwei,2026-01-18 14:07:01,8.56248,25,y213ui
216,15047592,просто чел,2026-01-11 19:23:27,8.56291,16,vok000
217,15052684,KEVIN WANG HAOPENG,2026-01-04 01:58:31,8.56306,2,kevinwanghaopeng
218,15056302,Tejas Jadhav devil,2026-01-05 11:09:32,8.56356,4,tejasjadhavdevil
219,15050167,TJDevil_07,2026-01-05 07:27:20,8.56356,7,tjdevil07
220,15043714,kaibaur,2026-01-10 23:31:20,8.56367,10,kaibaur
221,15069131,Dokivot,2026-01-12 12:37:31,8.56367,5,dokivot
222,15055248,Gisele Nogueira,2026-01-11 16:04:50,8.56367,23,giselenogueira
223,15064326,waticson,2026-01-13 14:57:10,8.56387,2,yutodennou
224,15043001,NatSwamin,2026-01-18 23:46:30,8.56399,15,natswamin
225,15066189,Ankan Kar,2026-01-10 04:45:52,8.56453,7,"ahana09,zargon"
226,15055067,Chris Deotte,2026-01-09 18:47:41,8.56459,3,cdeotte
227,15080434,Pedro da Matta,2026-01-18 17:01:12,8.56472,8,pedrodamatta
228,15051206,LBISAJOKEATP,2026-01-03 13:35:06,8.56482,1,lbisajokeatp
229,15049101,Ranit Mukherjee,2026-01-03 20:29:31,8.56482,2,ranitm
230,15043407,Lakhindar Pal,2026-01-17 09:10:50,8.56482,21,lakhindarpal
231,15043374,M.Devian rafi Rhefanza Zackary,2026-01-04 04:13:32,8.56488,10,mdevian
232,15053371,Sanjay Ganapathy,2026-01-13 07:10:58,8.56504,15,sanjayganapathy
233,15087149,Денис Бондарев,2026-01-16 21:14:35,8.56505,1,loosy2
234,15060819,Abhay :),2026-01-17 20:11:19,8.56506,14,abhay1831
235,15048615,SC,2026-01-02 21:18:09,8.56512,2,safeec
236,15047410,Vansh Sharma,2026-01-11 11:37:44,8.56543,7,vanshlogits
237,15044409,Patryk,2026-01-04 17:02:10,8.56552,9,patrykszcz
238,15044369,AbdUlaziz Mohammed,2026-01-02 22:34:11,8.56597,5,i0nlyaziz
239,15047347,hikou000,2026-01-18 08:25:49,8.56602,12,hikou000
240,15074295,Ak,2026-01-17 19:37:36,8.56603,5,abisheksrivastav
241,15081822,Daniil Krasnoproshin,2026-01-14 12:28:09,8.56603,5,daniilkrasnoproshin
242,15044292,Sanjid Hasan,2026-01-18 17:57:27,8.56604,19,sanjidh090
243,15044435,PiniPanda,2026-01-06 13:46:50,8.56606,3,pinipanda
244,15050264,Aaran Dey,2026-01-03 08:40:29,8.56621,3,shadowcoder17
245,15043610,Imrankhan,2026-01-03 18:52:17,8.56621,6,imrancoder786
246,15059947,sswatari,2026-01-10 11:46:00,8.56634,16,sswatari
247,15047648,Samith Chimminiyan,2026-01-18 10:29:26,8.56638,17,samithsachidanandan
248,15049040,ashuuu@123,2026-01-04 17:45:35,8.56644,3,ashuuu123
249,15051517,aphoristicartist,2026-01-09 16:39:02,8.56664,13,aphoristicartist
250,15045399,R.N.H,2026-01-03 14:41:19,8.56666,2,nicrasy
251,15048276,Akshay Kumar,2026-01-03 16:30:44,8.5667,5,akshay074
252,15043266,Liyang Zhang,2026-01-04 02:09:27,8.56672,9,liyangzhang87
253,15043275,Daniel Beaglehole,2026-01-04 01:38:48,8.56682,9,"davidholzmueller,dbeaglehole"
254,15045616,Miyatanian,2026-01-06 10:32:04,8.56692,13,miyatanian
255,15043603,Avish Sinha,2026-01-03 11:12:30,8.56733,15,avish006
256,15043004,GeologyRocks,2026-01-07 00:13:48,8.5676,31,drphilipfowler
257,15046381,Moon,2026-01-04 05:45:20,8.56834,5,moonym
258,15044246,Richard Doyle,2026-01-17 19:57:59,8.56844,22,richarddoyle55
259,15044941,kakuteki,2026-01-02 15:56:11,8.56872,5,kakuteki
260,15049118,Syed Faizan Syed Mushtaq,2026-01-05 19:54:53,8.56872,13,faizan2700
261,15043325,GurSimran,2026-01-13 07:06:09,8.569,6,gurseeon
262,15050145,hi!,2026-01-15 06:23:53,8.56902,13,hikaru0103
263,15047268,Antoniya Atanasova,2026-01-16 13:55:20,8.56904,19,antoniyaatanasova
264,15051675,Mohammed Ashlab,2026-01-05 01:42:40,8.56923,11,mohammedashlab
265,15043483,Abyss,2026-01-05 12:35:52,8.56942,15,abyss00
266,15062832,Anuj Jakhar,2026-01-10 04:39:25,8.56953,2,anujjakhar2104
267,15053323,Neel Dipesh shah,2026-01-06 12:13:48,8.56967,6,neeldipeshshah
268,15042994,FX,2026-01-03 22:36:31,8.56977,1,milanfx
269,15060510,sagar tate,2026-01-08 17:53:17,8.57063,5,sagartate
270,15043964,eric15342335,2026-01-16 00:06:26,8.57068,32,eric15342335
271,15046644,Suriya4169,2026-01-03 03:55:11,8.57096,3,suriya4169
272,15045603,Reading Hui,2026-01-07 09:00:17,8.57096,8,readinghui
273,15043107,Jian Jin Chen,2026-01-04 12:06:34,8.57115,5,jianjinchen
274,15049632,Soumen Nandi,2026-01-03 15:08:50,8.57121,2,soumennandi
275,15062500,Automate Boring,2026-01-17 12:33:55,8.57126,23,automateboring
276,15077852,MichaelSepe45,2026-01-10 12:58:48,8.57199,1,michaelsepe45
277,15048426,Mitudru Dutta,2026-01-09 19:33:40,8.572,15,mitudru
278,15043536,dataWr3cker,2026-01-18 13:22:22,8.57218,19,gourabr0y555
279,15055395,Toufik Ahmed,2026-01-09 11:57:57,8.57255,9,accertoufik
280,15045083,tamgujoa,2026-01-09 16:23:02,8.57277,14,tamgujoa
281,15043083,kobby_,2026-01-14 17:31:36,8.57374,3,sylvesterdalmeida
282,15044340,Arsh Chawla,2026-01-04 13:28:22,8.57412,15,arshchawla
283,15071935,Lavinia Virgili,2026-01-18 13:37:29,8.57463,13,laviniavirgili
284,15055950,Yaki Sue,2026-01-07 01:37:53,8.57775,7,yakisue
285,15045432,rahul,2026-01-13 18:59:00,8.58089,4,rahulysiitm
286,15063521,Shengyang Li,2026-01-18 16:37:08,8.58102,24,shengyangli12345
287,15093535,Morgan Weiss,2026-01-17 10:36:32,8.58148,11,morganweiss
288,15043154,Rattan Singh,2026-01-12 03:14:39,8.58193,28,rattans
289,15055882,fsb2210,2026-01-16 13:59:06,8.58265,10,fsb2210
290,15075962,Noah Haag,2026-01-12 18:12:29,8.58534,6,noahhaag
291,15064833,Hvanman2code,2026-01-13 02:02:45,8.58974,8,hvanman2code
292,15043813,Keya Dobriyal,2026-01-18 02:42:58,8.58997,24,keyadobriyal
293,15049309,Saj Patel,2026-01-04 04:21:24,8.59076,7,sajpatel15
294,15090499,DraganPinsent98,2026-01-13 14:52:26,8.59078,1,draganpinsent98
295,15043128,Akai Red,2026-01-19 00:29:45,8.59138,26,akaired
296,15043096,heuljax,2026-01-05 15:20:56,8.59155,5,heuljax
297,15047028,Psi,2026-01-12 19:40:50,8.59265,27,philippsinger
298,15045763,Wenlei Cao,2026-01-17 20:06:07,8.59401,13,wenlei1972
299,15044016,kazkod,2026-01-12 12:30:41,8.59437,2,kazkod
300,15065559,shane18,2026-01-18 15:19:06,8.59466,26,"dengvitruviano,shane18"
301,15047559,zhikago,2026-01-02 11:08:05,8.5948,1,zhikago
302,15061947,Manik@2005,2026-01-06 20:59:10,8.59484,1,manik2005
303,15046699,Accer_sz,2026-01-03 04:02:03,8.59485,9,accersz
304,15059570,Abelardo2,2026-01-09 21:16:05,8.59577,14,abelardo2
305,15062400,Gerson,2026-01-09 23:32:00,8.59591,14,gersongimenesbeltran
306,15044429,Shravan Chandra,2026-01-02 09:22:30,8.59647,10,shravnchandr
307,15043290,aacc12,2026-01-02 09:38:39,8.59681,9,aacc12
308,15045038,Mitsuyuki Okamura ,2026-01-17 15:07:30,8.59906,17,mitsuyukiokamura
309,15080346,IMIargot,2026-01-17 12:44:06,8.59941,10,imiargot
310,15050834,Kumar Shrid,2026-01-14 10:40:03,8.59957,32,kumarshrid
311,15043702,Jorgen9B,2026-01-19 00:16:27,8.60042,18,jorgen9b
312,15043119,kabotsu,2026-01-15 09:40:25,8.60076,15,hsakamoto
313,15043047,Who am I?,2026-01-12 10:02:26,8.6009,11,lopure
314,15045729,Logan Ashby,2026-01-18 00:42:58,8.60093,18,loganashby
315,15044537,Kamran Ahmed,2026-01-02 09:46:35,8.60199,8,kami1976
316,15044632,dogedev2006,2026-01-02 07:02:51,8.60199,6,dogedev2006
317,15048423,koh gyeol,2026-01-03 15:04:57,8.60199,3,kohgyeol
318,15081515,Trần Đăng Phúc,2026-01-12 07:13:24,8.6041,1,trnngphc
319,15043438,Akafi hirsi,2026-01-18 12:23:23,8.60443,31,akafihirsi
320,15106654,Garvit Bhardwaj,2026-01-16 20:34:14,8.60623,4,garvitofficial
321,15044452,llorenzo,2026-01-15 01:43:13,8.60722,22,llorenzok
322,15043076,Harsh Gupta,2026-01-18 11:11:22,8.60774,21,harshgupta4444
323,15057294,인공지능전공/김도연,2026-01-14 17:59:49,8.61072,9,kimdoyeon123
324,15044388,Harsimrat Singh,2026-01-16 14:43:34,8.6113,32,harsimrat11
325,15043089,mcotton,2026-01-18 23:22:53,8.61303,46,mcotton
326,15044185,ZAOUI_Yassine,2026-01-18 23:45:48,8.61306,90,zaouiyassine
327,15044231,Deltann,2026-01-11 12:57:53,8.6131,32,deltann
328,15055201,Peter Krumhardt,2026-01-04 23:36:00,8.61364,1,peterkrumhardt
329,15043323,PrtkPiyush,2026-01-02 05:15:31,8.61372,6,prtkpiyush
330,15046101,melanie kreton,2026-01-17 21:04:03,8.61559,80,melaniekreton
331,15051957,LaurensBSBSBS,2026-01-14 09:25:56,8.61597,7,laurensbsbsbs
