Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
64,14705042,sixue yang,2026-01-17 01:18:35,0.74,76,"bernicegu,sixueyang"
65,14786146,mirandora,2026-01-18 12:46:05,0.74,211,mirandora
66,14921758,Chakkrit Termritthikun 🐨,2026-01-18 15:49:53,0.74,203,kongpasom
67,14984622,Zack M123,2026-01-18 19:53:27,0.74,113,zackm123
68,14991410,Eng pro,2026-01-18 18:32:42,0.74,95,engadamalmohammedi
69,14646995,Ryo Takaki,2026-01-18 09:47:53,0.73,94,ryotakaki
70,14618501,Dmitry Uarov,2026-01-18 16:04:06,0.73,282,dmitryuarov
71,14787101,Evan zhu,2026-01-18 07:38:09,0.73,104,"minminandy,zhangzhaozh,zhuyifanss"
72,14640932,Johnson Chishimba,2026-01-16 08:41:40,0.73,221,johnsonchishimba
73,14921000,Average Dino enjoyer,2026-01-18 21:53:41,0.73,90,antinomy1
74,14779313,rsato0731,2026-01-18 16:18:41,0.73,153,rsato0731
75,14668898,Bruce Wu,2025-12-28 16:52:40,0.73,41,brucewu1200
76,14646696,Kinosuke,2026-01-18 04:13:34,0.73,178,chiman3se
77,14669320,machine reality,2026-01-18 19:19:53,0.73,284,machinereality
78,14627339,I2B,2026-01-15 22:30:54,0.73,108,stathiskaripidis
79,14627150,JeremyH43,2026-01-18 21:40:39,0.73,334,jeremyh43
80,15049870,xjlgg123,2026-01-17 18:17:00,0.73,31,xjlgg123
81,14856970,Touching some grass,2026-01-18 07:16:27,0.73,239,"amjedalqasemi,mohammad2012191,tahaalshatiri"
82,14821977,crasal,2026-01-18 14:14:29,0.73,239,crasal
83,14975205,Sankurero,2026-01-18 23:55:40,0.73,157,sankurero
84,14623356,508shuto&Rick&Taro&Choya,2026-01-18 16:41:13,0.73,148,"chome0910,goyashuto,rikitomo0526,stgkrtua"
85,14630675,Ayumu_walker,2026-01-18 08:47:21,0.73,219,ayumushiraishi
86,14629697,SNOW Li,2026-01-18 16:32:09,0.73,74,snowli994
87,14689036,Alexander  Larko,2026-01-18 17:16:25,0.73,293,alexxanderlarko
88,14765428,TADDYS,2026-01-18 21:30:56,0.73,63,"keijitada,taddys"
89,14619018,Timmy Juicehouse,2026-01-17 11:21:03,0.72,102,sweetyheehee
90,15087658,🍀yukiZ🍀,2026-01-18 14:30:42,0.72,31,hideyukizushi
91,14852833,geyunxia_001,2026-01-18 14:09:02,0.72,190,geyunxia001
92,14641189,hiro2,2026-01-18 09:40:40,0.72,158,dsohonosom
93,15005451,Serhii Parakhin,2026-01-18 21:10:53,0.72,20,sparakhin
94,14790915,automa_bio_grinder,2026-01-11 16:38:36,0.72,127,"elie2003,hugogauvrit"
95,14640920,Taimo,2026-01-18 14:19:56,0.72,271,taikimori
96,14651758,mytm,2026-01-18 13:03:10,0.72,87,tomoyamiyazawa26
97,14773068,T.S,2026-01-18 10:37:31,0.72,123,birdst
98,14972703,Mattia Angeli,2026-01-18 17:40:19,0.72,92,mattiaangeli
99,14969236,xin811,2026-01-18 09:13:56,0.72,50,xin811
100,14659454,Darren Amadeus Martin,2026-01-18 00:52:28,0.72,131,darrenamadeusmartin
101,15021987,tkr1205,2026-01-18 08:21:29,0.72,31,tkr1205
102,14938742,Old MacDonald had a Farm..,2026-01-18 19:57:07,0.72,84,"divabhattacharya,suman2208"
103,14758748,yuuniee,2026-01-18 14:47:47,0.72,60,yuuniekiri
104,14654388,wenjinanduo,2026-01-18 11:55:04,0.72,90,wenjinanduo
105,14621348,Koba,2026-01-18 15:11:48,0.72,81,zone0906
106,14683826,Alex D,2026-01-18 16:47:18,0.72,134,alexdolg
107,14621987,Incognito,2026-01-16 10:55:50,0.72,163,"jnisrg,kumaradarsh007"
108,14966966,cununn,2026-01-17 05:25:33,0.72,44,w007425y
109,14682775,CSIRO,2026-01-18 12:12:10,0.72,207,"cfs123,gruubyhimself"
110,14627840,Deren Zhu,2026-01-18 11:39:54,0.72,33,zhuderen
111,14821078,IBUKI,2026-01-17 10:33:11,0.72,92,tuuree
112,14949642,x-creative,2026-01-15 09:28:12,0.72,30,albert2017
113,15011617,Again Again a Gain,2026-01-18 08:00:10,0.72,25,"yigecaiji,zhiyue666"
114,14723272,renta.k,2026-01-18 15:13:54,0.72,105,renta0426
115,14857997,Nikita Babych,2026-01-19 00:35:31,0.72,160,nikitababich
116,15037186,hinemos,2026-01-18 09:25:23,0.72,38,hinemos
117,14624360,Trust_CV,2026-01-18 14:55:43,0.72,176,"handudu,hellozq,kirvk013,peiyuzhi"
118,14639241,ghatotkachh,2026-01-18 23:19:21,0.72,194,"ghatotkachh,ishanbhargava19,prasanthnaidukaraka,stacky123"
119,14893395,pay,2026-01-18 15:02:15,0.72,134,junpeimorioka
120,14677411,min fuka,2026-01-17 11:16:24,0.72,23,minfuka
121,14633854,chenwenqiang_001,2026-01-18 14:37:28,0.72,238,chenwenqiang001
122,14670753,data_gardening_club,2026-01-18 05:50:05,0.72,104,"hideyochiba,mitsuaccessjam"
123,14884024,guakekuangren,2026-01-18 21:38:25,0.72,29,guakekuangren
124,14778605,Jakup Ymeraj,2026-01-18 16:11:27,0.72,20,jakupymeraj
125,14915709,RuslanV,2026-01-11 21:08:21,0.72,20,ruslan3737
126,14618816,less submissions,2026-01-18 15:17:02,0.72,160,"dhyuk54,hanchenghu23,jiaoyouzhang,lovelovegood,ornateshow"
127,14620035,123,2026-01-18 20:40:20,0.72,304,"antonoof,kevinchou12321,thangnm1,tmdofi"
128,14978413,Monoheheyoyoppa,2026-01-18 13:14:08,0.72,17,monoheheyoyoppa
129,14908105,Giovanny Rodríguez,2026-01-18 13:18:52,0.72,98,giovannyrodrguez
130,14627663,Zhuang Jia,2026-01-18 16:23:08,0.72,77,jiazhuang
131,14921406,medal medal Medal,2026-01-18 03:57:02,0.72,107,"defdsax,kulomi"
132,14651162,Tony Li,2026-01-18 20:47:35,0.72,27,tonylica
133,14629672,Hide on bush,2026-01-19 00:39:42,0.72,244,playwithme
134,14622931,fishcat,2026-01-18 11:28:51,0.72,82,fishcat37
135,14667670,Zejie Zhang,2026-01-18 18:03:15,0.72,188,zejiezhang
136,14618725,lllleeeo,2026-01-18 18:59:12,0.72,1,lllleeeo
137,14854748,HaogeBob,2026-01-18 09:40:41,0.72,61,haogebob
138,14624588,Charly B.,2026-01-05 23:57:17,0.72,12,cbitton
139,14684590,New bee,2026-01-18 15:16:47,0.72,3,shenshiyun
140,14658342,Dark Phoenix,2026-01-18 23:26:20,0.72,143,amirajerroum
141,15047133,Kasturi Methi on Work 🤸,2026-01-18 15:59:47,0.72,52,aman1391
142,14621020,那个男人,2026-01-17 05:07:43,0.72,33,muran169633
143,15096113,shilehaoduomingzile,2026-01-18 22:01:53,0.72,4,shilehaoduomingzile
144,14639030,Touch some grass VI,2026-01-18 17:30:28,0.72,215,"reinmv,willemdieleman,yantavaress"
145,14698848,tanasho1225,2026-01-18 15:11:11,0.72,25,tanasho1225
146,15023406,Whyme Labs,2026-01-18 18:51:56,0.72,100,whymelabs
147,14625920,Heads or Tails,2026-01-18 18:42:34,0.72,53,headsortails
148,14704643,hojamon,2026-01-18 13:48:07,0.72,129,hojamontana
149,14621906,Kunal Aarse,2026-01-18 10:42:08,0.72,66,kunalinfinite
150,14729233,Alex Roubinchtein,2026-01-18 07:38:24,0.72,27,alexroubinchtein
151,15010005,Junhua Yang,2026-01-18 15:37:08,0.72,54,junhuay
152,15014270,biao_cao,2026-01-18 11:35:44,0.72,48,biaocao398
153,14690984,Liu Jiahao,2026-01-18 09:57:54,0.72,28,opencv411
154,14978598,Yusuraume,2026-01-18 12:10:50,0.72,45,sugitatomohiko
155,14639134,Mohammad Albaddawi,2026-01-18 12:23:58,0.72,4,m7mdalbaddawi
156,14640287,ryo,2026-01-18 07:55:24,0.72,87,ryokucha
157,14631030,Kumaran K,2026-01-18 13:54:48,0.72,32,kumarandatascientist
158,14799609,Benzoquinone,2026-01-18 13:20:09,0.72,12,benzoquinone
159,15052430,amosokello451,2026-01-17 22:34:06,0.72,37,amosokello451
160,14942025,Artrain,2026-01-18 15:27:07,0.72,73,artrain
161,15082721,Jean-ken,2026-01-18 04:18:17,0.72,3,jeanken
162,14710671,Nicolò Signani,2026-01-18 10:36:11,0.72,108,nicolsignani
163,14620114,PTPKJHRT,2026-01-18 03:57:56,0.72,4,lauvfpitipak
164,15084343,kawaii,2026-01-18 07:13:27,0.72,4,vrshyamsunder
165,15019489,work and work,2026-01-18 03:49:11,0.72,9,zimingwu1
166,15100450,Allie K.,2026-01-18 14:05:38,0.72,9,blankaf
167,15009721,Outliers,2026-01-18 04:32:43,0.72,6,kindasomethin
168,14652641,chenyutao1234,2026-01-18 13:40:59,0.72,100,chenyutao1234
169,14904358,Duong Nguyen,2026-01-18 09:06:14,0.72,65,"nguyncdngs,phmnhtminhuet,tnhiminh"
170,15110830,ICI,2026-01-18 05:14:43,0.72,5,postspost
171,14622286,OverfitOracle,2026-01-18 17:29:47,0.72,4,alisalmanrana
172,15052007,Андрей Ганин,2026-01-18 06:11:06,0.72,4,qwertyyyy769492
173,14650477,Nazura Wirayuda Tama,2026-01-18 06:46:09,0.72,38,nazurawirayudatama
174,14620214,Chika Komari,2026-01-18 11:10:05,0.72,66,"gothamjocker,lixinsysu,weitefang,xianzuwu"
175,14619351,Hu Xingyu,2026-01-18 14:27:20,0.72,125,huxingyu
176,15041370,gramsci_in_oct,2026-01-18 08:17:05,0.72,4,gramsciinoct
177,14819484,T Soo,2026-01-18 13:03:17,0.72,60,ttgrcgrc
178,14812308,名字不要太长像我这样就好,2026-01-18 14:11:16,0.72,13,"htyhmn,seanlode"
179,15060218,LEON,2026-01-18 09:45:46,0.72,6,leonljl
180,15029985,China Roses,2026-01-18 18:28:41,0.72,43,keisukeyokota0428
181,14956142,Nemo,2026-01-18 13:26:42,0.72,9,jujutsuns
182,14621526,liuzhangzhen,2026-01-18 14:07:08,0.72,14,liuzhangzhen
183,14762791,cyannnnnnn,2026-01-18 15:07:48,0.72,22,cyannnnnnn
184,14715368,Natalia Jaśkowska,2026-01-18 15:35:30,0.72,23,nataliajakowska
185,14858431,Sebastian Mateus,2026-01-18 16:27:27,0.72,18,sebastianmateus
186,15038837,nightelf,2026-01-18 16:07:57,0.72,5,nightelfdavid
187,15079215,Skimi Black,2026-01-18 17:05:39,0.72,7,skimiblack
188,15113892,Sai Reddy Pothireddy,2026-01-18 21:16:59,0.72,1,saireddypothireddy
189,15078588,coming soon,2026-01-18 10:11:20,0.72,8,"levkayumov,zabojeb"
190,14752982,JinchengZhang1,2026-01-18 11:39:48,0.72,47,jinchengzhang1
191,14707884,xuwenhao,2026-01-18 15:27:01,0.72,134,xuwenhao555
192,14913087,marumarukun,2026-01-17 14:14:30,0.72,87,marumarukun
193,15031981,zinutag,2026-01-18 12:43:33,0.72,15,zinutag
194,15090150,Tao Li,2026-01-18 16:18:26,0.72,30,tonyai007
195,14625261,enddl22,2026-01-18 02:01:40,0.72,64,enddl22
196,14966814,Ma Chang,2026-01-18 15:25:02,0.72,13,celestin418
197,14680000,Mehrdad_LU,2026-01-18 12:59:45,0.72,155,mehrdadal2023
198,15009252,submarineas,2026-01-18 14:12:49,0.72,6,submarineas
199,14748912,CyberSorcerer-real,2026-01-18 09:05:49,0.72,5,manaslol
200,14642011,Team,2026-01-18 17:34:14,0.72,94,"analyticaobscura,azamatbaiganin,baidalinadilzhan"
201,14626668,Kamran Ahmed,2026-01-18 11:31:16,0.72,123,kami1976
202,15059459,Notting Duck,2026-01-18 04:13:45,0.72,6,zejunfool
203,15080936,rererenore,2026-01-18 14:09:31,0.72,39,rererenore
204,14625231,MengYe,2026-01-18 06:14:17,0.72,99,konohayui
205,14624334,datnt114,2026-01-17 16:02:26,0.72,84,kingkong153
206,15069214,Evgeny Bratkovsky,2026-01-18 11:50:17,0.72,5,bratkovskyevgeny
207,14631389,Luck,2026-01-18 12:34:22,0.72,68,"haozhengcui,hyh273279,lirentu"
208,14620396,Prashant Kikani,2026-01-18 17:05:14,0.72,6,prashantkikani
209,15020843,[Novosibirsk] Nikita Kuznetsov,2026-01-18 18:15:29,0.72,10,"lambdaderta,lostnepis,nikitakuznetsof,vladimics"
210,14645767,Rickey Irish,2026-01-18 10:07:56,0.72,22,"jinkmn,rickeyirish,suzukiriki"
211,15010414,ld,2026-01-17 02:38:06,0.72,2,dandingclam
212,15063946,Masashi Nishimoto,2026-01-18 04:56:05,0.72,21,masashinishimoto
213,14681221,Ttkuma,2026-01-18 01:54:43,0.72,56,ttkuma
214,15107373,Pengfei Huang,2026-01-17 02:45:17,0.72,1,pengfeihuang123
215,14957225,Subbu Srikantam,2026-01-17 08:01:16,0.72,58,subbusrikantam
216,14625454,Eusebius,2026-01-17 18:01:24,0.72,14,protuberanzen2000
217,14989409,Aqsa Choudhary,2026-01-18 18:26:37,0.72,52,aqsachoudhary
218,14692223,eririr1,2026-01-18 20:09:10,0.72,62,eririr1
219,14618684,kglctf,2026-01-18 22:07:46,0.72,292,kglctf
220,14977990,yukio,2026-01-18 11:17:34,0.72,91,yukioseki
221,14657264,Van-Phuc Huynh,2026-01-17 02:13:05,0.72,2,hvanphucs112
222,14752625,"imainjob, atl132",2026-01-18 11:00:01,0.72,276,"atl132,imainjob,yukiohkawa"
223,15014037,Who am I?,2026-01-18 07:37:01,0.72,7,lopure
224,14653090,kumanomi,2026-01-18 13:10:54,0.72,19,kkkggg
225,14975141,violin_1,2026-01-18 13:58:18,0.72,77,violin1
226,14965283,Hayata,2026-01-17 02:45:23,0.72,23,jake110ii
227,15095708,DeepAI,2026-01-18 12:04:00,0.72,11,bloodmoonwq
228,14941176,Zhengkang Mei,2026-01-18 17:29:22,0.72,124,zhengkangmei
229,15065091,HongchenDai,2026-01-17 03:26:35,0.72,5,hongchendai
230,15048483,ykuroka,2026-01-18 04:02:37,0.72,13,ykuroka
231,15056960,Eda,2026-01-17 03:34:15,0.72,6,edagram
232,14689827,Boiled-Sweet-Potato,2026-01-17 03:49:42,0.72,8,boiledsweetpotato
233,15020939,Abdul wahab Khan,2026-01-17 03:50:01,0.72,12,abdulwahab2321
234,14724261,Ernie Chang,2026-01-17 04:17:02,0.72,9,ernie55ernie
235,15004538,Xie_henuAI,2026-01-18 02:35:37,0.72,43,eulogy
236,14644594,Nawfeel Rahman #2,2026-01-17 15:50:27,0.72,40,nawfeelrahman1124444
237,15107711,Abir,2026-01-18 14:13:37,0.72,3,xabirhasan
238,14618328,Cygnus π,2026-01-18 07:42:08,0.72,87,"hash548,wliilamsam"
239,15081174,sekkin55,2026-01-17 05:15:07,0.72,6,sekkin55
240,14620483,Vaibhav Sharma,2026-01-17 05:46:44,0.72,3,vaibhavsharma3012
241,14650699,暗黑AGI,2026-01-17 05:54:55,0.72,12,boristown
242,14747041,SM01,2026-01-17 06:26:52,0.72,4,mehaanjain
243,14646676,AgroVision,2026-01-18 17:13:03,0.72,4,"parthjade,psaratcbharadwaj"
244,14995629,MUBASHIR-AHMAD,2026-01-17 06:41:59,0.72,20,bece098mubashirahmad
245,14971031,Muzamil Mustafa,2026-01-17 07:13:49,0.72,12,muzamilmustafa
246,14631756,Mark Peng,2026-01-18 14:32:56,0.72,121,markpeng
247,14972184,Gold,2026-01-17 07:33:09,0.72,4,jijingdeyi
248,14972036,VihangPagare334,2026-01-18 19:37:41,0.72,22,vihangpagare334
249,14832207,Jing Hua,2026-01-17 08:03:44,0.72,7,"linyeping,sereinovov"
250,14637750,oftenpoppo,2026-01-18 01:13:59,0.72,143,oftenpoppo
251,14639067,Chekhlov Dmitrii,2026-01-18 06:25:57,0.72,11,zoli800
252,14975275,Xunden,2026-01-17 08:18:13,0.72,12,xunden
253,15041413,dreamtear,2026-01-17 08:19:19,0.72,9,mohanzeng
254,14974927,TAKASHI AZUMA,2026-01-18 12:44:17,0.72,69,takashiazuma
255,14923409,Grigory Demidov,2026-01-18 09:21:15,0.72,3,darkartitry
256,14918383,Dr_F,2026-01-17 08:54:00,0.72,21,algebraictopology
257,14992265,KentaTanaka,2026-01-17 09:38:28,0.72,17,kentatanaka1data
258,15003552,Veniamin Nelin,2026-01-18 06:46:01,0.72,18,veniaminnelin
259,14626467,Pavel Pavlov,2026-01-18 09:18:16,0.72,14,akakii
260,14626627,Kamal Das,2026-01-17 11:13:15,0.72,17,kmldas
261,14630431,kmn,2026-01-18 08:50:17,0.72,77,kmatsu01
262,14686880,Coffee,2026-01-17 11:39:50,0.72,54,"fmasaya,taichiiiii,yukiharada1228"
263,15033396,ydi,2026-01-18 13:36:18,0.72,43,mystakhs
264,15082911,Nuno Ferreira,2026-01-18 06:29:22,0.72,12,ngcferreira
265,15081833,TGK,2026-01-17 12:44:35,0.72,4,hirokitanio
266,14627243,Hanif Noer Rofiq,2026-01-17 13:01:03,0.72,14,hanifnoerrofiq
267,15010417,Mark Slavin,2026-01-17 13:23:50,0.72,7,markslavin
268,14661930,Swayam Singh,2026-01-17 13:35:53,0.72,91,swayamsingh48
269,14712201,Thang Do 2,2026-01-18 11:12:13,0.72,50,"qaedtgyh,thangdo2"
270,14844123,0xKushwaha,2026-01-18 19:50:24,0.72,29,ayushkushwaha2402
271,14621438,Musab Ahmed,2026-01-17 14:02:02,0.72,129,musabyagoub
272,14618837,today,2026-01-18 12:59:02,0.72,14,today55
273,14648188,Overvalue Awareness,2026-01-17 14:08:22,0.72,5,overvalueawareness
274,14686162,datascience_FR,2026-01-17 14:08:37,0.72,41,"martinijean,relaxfurax"
275,14979092,yukanglimofficial,2026-01-17 14:18:34,0.72,33,yukanglimofficial
276,15088435,Lim Yu Xin,2026-01-17 14:18:57,0.72,2,limyuxin
277,14662991,la pasión,2026-01-17 14:35:45,0.72,17,dokster
278,14989995,TT,2026-01-17 14:52:04,0.72,29,monja6741
279,15066432,victorvv,2026-01-17 16:21:59,0.72,14,whs66666666666
280,14804138,SY,2026-01-18 06:01:37,0.72,5,vesten006
281,14693598,LogLoss,2026-01-17 17:23:17,0.72,19,"dimaspashaakrilian,nxtirfan"
282,14798495,xsong2020,2026-01-17 17:32:09,0.72,5,xstargate
283,15009540,aaaaa [SoFQ],2026-01-18 10:03:03,0.72,17,"ardi76,daniil1423,nikee7"
284,15086542,Survival,2026-01-17 18:26:20,0.72,5,ppilania1985
285,15096117,Khairun Nissa Ansari,2026-01-18 18:41:36,0.72,12,nissaansarikhairun
286,14844336,Waqas Ali Khan,2026-01-18 09:25:27,0.72,119,waqasali51
287,14716985,Haradi Bots,2026-01-18 06:33:36,0.72,19,haradibots
288,15083499,BhargavaAbhi,2026-01-17 19:03:43,0.72,7,bhargavaabhi
289,14629621,Bai Wenbao,2026-01-18 14:52:02,0.72,250,baiwenbao
290,15005768,Krylov Alexander,2026-01-18 08:42:09,0.72,3,krylovalexander
291,14673104,Egor Kulishov,2026-01-17 19:24:42,0.72,13,naladwepo
292,15050081,Imdadul hasan hamim,2026-01-18 13:12:05,0.72,12,imdadulhasanhamim
293,15106650,BROSKI,2026-01-18 16:39:25,0.72,5,nacefmbarek
294,14976283,qtx202,2026-01-17 20:46:54,0.72,34,"lblhandsome,xianhan"
295,14627186,1!,2026-01-18 18:38:46,0.72,6,ibrahimqasimi
296,14970322,shion,2026-01-18 23:54:00,0.72,54,"k0tame,natsu0909"
297,14621951,parthenos,2026-01-18 20:59:06,0.72,16,nihilisticneuralnet
298,15060014,Evan #2,2026-01-18 00:31:39,0.72,3,evansussex
299,14978363,HHorimoto,2026-01-18 02:08:36,0.72,36,hhorimoto
300,14781215,胜你不须第二剑,2026-01-18 04:08:24,0.72,8,abinyzl123
301,14803326,xxiu tan,2026-01-18 15:47:01,0.72,38,xxiutan
302,14630400,kazuki morikawa,2026-01-18 05:36:59,0.72,109,"karenueda,kazukimorikawa,kenshiroh"
303,14672336,Luck is what I need,2026-01-18 06:23:20,0.72,6,majiaqi111
304,15062073,TakamaruEX,2026-01-18 07:52:40,0.72,15,takamaruex
305,15107941,openaaii,2026-01-18 13:32:51,0.72,7,openaaii
306,14658972,Ali Salhi,2026-01-18 07:51:58,0.72,17,asalhi
307,14622619,Octavi Grau,2026-01-18 07:59:06,0.72,19,octaviograu
308,15026517,Ioannis Pantidis,2026-01-18 09:15:20,0.72,84,ioannispantidis
309,14659632,Vibhatsu,2026-01-18 10:29:06,0.72,4,vibhatsu
310,14623618,Will,2026-01-18 14:07:53,0.72,4,wguesdon
311,14990548,ryunos,2026-01-18 09:13:34,0.72,21,ryunos
312,14920648,Made a Beautiful Bouquet,2026-01-18 09:38:42,0.72,39,"crazyjie,zaiwubian"
313,15111896,VK,2026-01-18 10:03:46,0.72,2,venkatkumar001
314,15068711,devbharath,2026-01-18 10:38:39,0.72,14,bharatdev
315,14951665,waticson,2026-01-18 11:31:11,0.72,11,yutodennou
316,14621472,Vicens Gaitan,2026-01-18 12:07:30,0.72,25,vicensgaitan
317,15034662,naiQie,2026-01-18 13:09:27,0.72,32,hufewfw6we
318,14698802,KentaroMatsuura,2026-01-18 14:28:59,0.72,48,kentaromatsuura
319,14622775,Sadettin Şamil Verdil,2026-01-18 14:59:13,0.72,42,sadettinamilverdil
320,15096574,CHRONO,2026-01-18 15:16:27,0.72,3,chronobcelp
321,14632564,taopy2,2026-01-18 16:27:41,0.72,35,taopy2
322,14619177,S.Aoki,2026-01-18 17:08:24,0.72,11,soyaoki
323,15066720,Ifeoluwa Adewumi,2026-01-18 17:55:59,0.72,3,ifeadewumi
324,15103457,Kazeneko,2026-01-18 18:29:45,0.72,4,kazeneko77
325,14618341,youich wada,2026-01-18 19:09:30,0.72,159,youichwada
326,14618665,baellouf,2026-01-18 19:24:28,0.72,8,baellouf
327,14647388,Michał Korlatowicz,2026-01-18 20:04:48,0.72,51,michakorlatowicz
328,14974566,Chamidu Kodithuwakkuarachchi,2026-01-17 19:16:59,0.72,55,chamidudhilshan
329,14630517,Jaisal K Jain,2026-01-17 19:34:04,0.72,11,jaisalkjain
330,14985165,nfwatt,2026-01-17 10:18:08,0.71,4,nfwatt
331,14643394,Dmitri Trubca,2026-01-18 16:15:33,0.71,34,dimatrubca
