Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
35,14361339,bahlishnik,2025-11-25 20:10:57,12527.11096,1,bahlisharnya
36,14388179,Данил Корсаков,2025-11-26 06:32:17,12533.19773,46,pytnik
37,14736396,José Carlos Rivero Paredes,2025-11-30 23:21:37,12553.42252,9,rjcparedes
38,14618098,Dmitrywww,2025-12-10 06:00:55,12555.19969,1,dmitrywww
39,14344605,ShabalinTK,2025-11-26 09:35:44,12598.29172,3,timofeysa
40,14837247,Vambina,2025-11-26 08:09:21,12598.45001,11,vambina
41,14275337,Jeongbin Kim,2025-12-25 14:00:37,12617.62219,10,jeongbinkim5668
42,14560748,JXPXNESE_TEMPLE,2025-11-26 09:18:00,12623.24933,1,jxpxnesetemple
43,14945836,Nguyễn Đăng,2025-12-17 13:06:15,12633.86757,33,"duc1234,gojohdconnor"
44,14575498,Владислава Якушева,2025-11-26 09:22:07,12662.2535,1,yakushevaa1
45,13327428,Viktor Ponomarev,2026-01-06 13:53:07,12678.3908,40,vicadanalyst
46,14893412,NamKute,2025-12-17 14:42:52,12681.84387,20,namkute
47,14339877,Petrov Evgeniy,2025-11-26 07:50:04,12685.47006,3,petrovevgeniy
48,14956187,Justin CH123,2025-12-12 08:02:54,12687.83365,3,justinch123
49,14358880,Antero007,2025-11-26 09:29:59,12706.79124,3,antero007
50,14393506,Overmann,2025-12-17 07:45:23,12722.69607,6,overmann
51,15035040,Mr. ChenTB,2025-12-29 10:36:07,12774.14598,1,mrchen66
52,14921076,tavenguyen611,2025-12-08 05:55:40,12779.64343,6,tavenguyen611
53,14336143,Peter du Marchie van Voorthuysen,2026-01-18 07:22:01,12786.49808,136,dumarchie
54,14392318,Kamil Gilfanov,2025-12-16 22:12:31,12830.09441,14,kamilgilfanov
55,15018053,feichen2025,2026-01-07 07:49:38,12831.84149,7,feichen2025
56,14571802,QWe31as,2025-11-26 10:06:04,12837.66528,3,qwe31as
57,15037019,Jean Fernandes,2025-12-29 22:29:42,12840.15413,1,jeanjfernandes
58,15050232,shane18,2026-01-07 13:44:48,12856.32251,23,shane18
59,12180706,victoria alabi,2025-12-17 03:41:29,12886.72457,5,stardewcvalley
60,15045387,..,2026-01-03 12:33:23,12893.6852,84,mohdibrahimawad
61,14392350,TheRoyalPenguin,2025-11-25 21:21:09,12905.0805,11,theroyalpenguin
62,14208760,Yassine Chebourou,2025-11-21 19:24:09,12919.74718,1,yassinechebourou
63,14599870,Егор Удиряков,2025-11-20 15:51:54,12927.56922,5,clownnn
64,14820727,Jonathan Meyer Dr Professor So & So,2026-01-03 14:38:12,12946.73755,7,jonmeyerdrprofessor
65,14672048,PPP_Shi,2025-12-10 06:35:20,12950.63237,14,pppshi
66,15016609,jason vetter,2025-12-26 07:39:59,12966.19424,15,jasonvetter
67,14936395,xetroy,2025-12-16 08:53:53,12967.91904,7,xetroy
68,14700948,emre tarran,2025-12-10 00:47:54,12975.38209,8,emretarran
69,14605372,fox_lemma,2025-11-22 00:48:28,12980.42062,2,foxlemma
70,14806101,nijianwei,2025-11-21 09:25:46,13027.79676,7,nijianwei
71,14666696,Марат Фарукшин,2025-11-26 09:52:40,13033.48293,1,maratfarukshin
72,14736263,Paulina Vasquez,2025-11-24 19:53:25,13051.11876,1,paulinavasquez
73,15029951,TINEVAGIO,2026-01-07 15:54:40,13072.16214,2,tinevagio
74,14553823,Elena Genova,2025-12-11 23:17:10,13073.08106,2,symlink7
75,14827206,Rifky Bintang,2025-11-24 12:40:00,13118.1041,4,rifkybntng
76,14967148,Niwashi,2025-12-14 18:40:39,13118.69387,7,marutama
77,15093664,Takopi,2026-01-14 06:27:16,13124.71233,3,baod1nh
78,15057258,weijie huang0930,2026-01-14 09:43:44,13127.33982,5,weijiehuang0930
79,15032632,João Vitor Averaldo,2025-12-28 16:45:15,13152.2959,1,joovitoraveraldo
80,14965158,Yumi Nakajima,2025-12-16 06:00:07,13152.90742,3,magiisto
81,9025259,Justin #3,2025-12-24 07:02:47,13153.76586,2,jkampen
82,14736469,DiegoAlaman,2025-12-02 18:33:58,13163.09316,35,diegoalaman
83,14185448,JEAN POOL JINEZ SORROZA,2025-12-28 01:14:41,13168.95547,1,jeanpooljinezsorroza
84,14575961,Productor,2025-12-17 09:28:31,13176.4716,2,productor
85,14857024,Lucas Alves Zito,2025-11-28 17:46:10,13179.20659,1,lucasalveszito
86,15091314,Maximilian Karlsson #2,2026-01-13 18:12:53,13181.84886,4,maximilian1221
87,13212255,teru nisi,2025-12-17 05:11:04,13189.30041,69,terunisi
88,14715381,Sorokin Yegor,2025-11-26 20:52:19,13216.43209,12,noirchannel
89,14811434,Yan M,2025-11-22 15:31:49,13217.05279,2,yanm19
90,15071965,Byeol<3,2026-01-08 21:09:40,13223.76389,1,nouhailamouftah
91,15110493,Wojtasauce,2026-01-17 20:05:29,13245.18826,1,wojtasauce
92,15091360,Aymane Arfaoui,2026-01-13 19:46:12,13245.76591,6,aymanearfaoui
93,15065126,Rob Smale,2026-01-07 10:28:16,13260.40135,1,robsmale
94,14985654,delacroix11134,2025-12-17 13:45:12,13261.57919,1,delacroix11134
95,15090273,Weeeto,2026-01-18 13:10:56,13265.42686,18,weeeto
96,14800191,Ifad,2025-12-02 01:29:04,13266.33511,9,ifad07
97,15100349,Mahmoud Saeed,2026-01-15 11:15:47,13270.39189,1,mahm0udsaeed
98,14951528,Tarek Somak,2025-12-15 06:48:28,13303.35288,34,tareksomak
99,13759936,Riccardo Bonadonna,2025-11-28 12:19:34,13327.27833,50,riccardobonadonna
100,14935808,KSMKIII,2025-12-10 06:49:17,13337.08634,2,ksmkiii
101,14393462,Bulat Tkebuchava,2025-11-26 09:42:03,13340.21855,2,bulattalub
102,14393484,Marqa 42,2025-12-21 22:09:40,13340.21855,1,marqa42
103,14852620,wujingwen111,2025-11-28 06:59:42,13361.11789,5,wujingwen111
104,15083332,Paula Matuszewska,2026-01-11 22:03:07,13361.43013,18,paulamatuszewska
105,14618509,Mike Yang,2025-12-03 21:35:20,13378.02724,3,lfmy19
106,14948792,Gnanadeep Thatavarthi,2025-12-11 16:34:01,13382.22569,4,gnanadeepthatavarthi
107,14368464,Marti Ritter,2025-12-29 22:41:47,13411.03659,2,martiritter
108,15057874,Fikri Okto Setiadi,2026-01-18 14:47:18,13423.37662,22,fikrioktos
109,14423780,Тимур Кривошеев,2025-11-26 05:47:44,13425.71245,13,musmemur
110,14393523,Alina Sadykova 11-308,2025-12-23 18:33:03,13427.63314,3,alinasadykova11308
111,12577082,Amrit112Singh,2025-12-26 06:17:46,13449.22466,5,amrit112singh
112,14837862,GGURIN,2025-11-25 22:31:07,13476.22323,2,ggurin
113,14887955,Aryan Indra,2025-12-29 07:52:51,13487.35032,52,aryanindra
114,14477209,Federico Bianchi,2026-01-18 21:57:18,13491.6385,39,federicobianchi2
115,14859965,Ding Zheng Yuan,2025-12-18 15:23:15,13497.41245,18,dingzhengyuan
116,15070951,Xyrantmaw,2026-01-08 17:40:58,13497.55589,1,xyrantmaw
117,14948987,Shuweizzz,2025-12-11 08:02:00,13508.52201,1,shuweizzz
118,14820248,Aws Issa,2025-11-23 12:19:23,13513.70555,1,awsissa
119,14858052,Joe Chen #2,2025-11-29 04:12:16,13514.39908,24,analyticnewbie
120,14865750,Emre Bayram Saat,2025-11-30 13:53:44,13518.42033,6,emrebayramsaat
121,3714830,lliymaxep,2025-12-15 05:55:49,13533.5734,9,lliymaxep
122,14575432,Азалия Юнусова,2025-11-26 08:21:19,13545.3731,11,azalllka
123,15023969,Tang yutong,2025-12-26 11:51:45,13546.0642,3,tangyutong1999
124,15032536,LouisAlexa,2025-12-30 11:51:36,13552.2149,14,louisalexa
125,14914955,Vignesh Pai,2025-12-06 19:25:25,13552.81016,4,vignesh1795
126,14938310,Muhammad Hassan #6,2025-12-14 17:53:06,13552.81033,4,devmarwat
127,15016021,Adarsh Srivastava #2,2025-12-23 18:21:32,13552.81033,1,maltiadarsh
128,14573336,Artur Sharifullin,2025-11-26 05:50:59,13558.09965,1,artursharifullin
129,15031518,Caelum,2026-01-04 08:58:26,13579.07668,16,caelum111
130,14753739,Emilio Coalla Toledo,2025-12-05 03:24:32,13581.37827,6,emiliocoallatoledo
131,14868360,PHC6097 Group Project,2025-11-30 21:55:13,13589.14841,10,"dundun95995,lylylylyl,zihancao01"
132,14959545,hera das,2025-12-12 19:19:00,13597.88106,2,heradas
133,14866988,Cai Feiyang,2025-12-21 11:13:14,13610.04062,15,caifeiyang1
134,14058893,Max Arefev,2025-12-15 03:41:45,13612.66555,9,maxaref
135,15031660,bigblue94,2025-12-28 11:03:54,13622.88967,1,bigblue94
136,14819899,inaeinae,2025-11-27 01:07:15,13629.2093,2,inaeinae
137,14528624,Mordecai94,2025-11-21 20:47:06,13660.45026,12,mordecai94
138,14810746,Diego Benigno Vázquez Licea,2025-12-05 04:08:27,13660.78595,16,diegovazquez616343
139,14957394,David Olivar,2025-12-31 06:55:17,13663.21554,102,davidolivar
140,14726866,Babou3412,2025-11-21 16:30:53,13672.30878,9,babou3412
141,14859353,Seitkazinov Zhalgas,2025-11-29 05:56:42,13673.24618,1,seitkazinovzhalgas
142,14798513,Elara L,2025-11-27 23:00:55,13675.95768,13,xiaosen
143,14835564,Amina Kasim P,2025-11-25 17:44:29,13679.67435,8,aminakasimp
144,11306476,asmr197,2025-12-16 10:21:26,13681.82387,2,asmr197
145,15012912,MD ikramul Hoque Arik,2025-12-25 13:46:05,13694.42645,6,mdikramulhoquearik
146,14973085,M. Fakhri Mubarok,2025-12-26 12:53:08,13703.88424,8,mfakhrimubarok
147,14884020,Aatif Sayyad,2025-12-10 16:03:36,13709.0028,4,aatifsayyad
148,15029216,jsndwrd,2026-01-11 05:35:00,13710.88641,4,jsndwrd
149,15021509,新手入门学AI,2025-12-26 02:05:51,13722.50275,4,dshxiangix
150,14392395,Ksenia___Knyazeva5,2025-12-09 23:21:30,13745.85042,2,kseniaknyazeva5
151,15021831,Olegend,2025-12-25 10:51:30,13753.98138,4,olegend
152,14757403,Mingyu Lei,2025-12-20 06:51:23,13769.05531,2,u28ml17
153,14230449,Jake Adams,2025-12-17 02:51:34,13772.02376,6,jakeadamswwt
154,4939414,Alokeveer Mondal,2026-01-18 19:10:09,13776.25397,22,alokeveermondal
155,15072398,Morsin Arseny,2026-01-09 00:18:20,13779.33722,1,senamorsin
156,13248225,Micoh Ventura,2025-11-27 22:53:13,13787.41901,1,micohventura
157,14574126,Николай Лагодюк,2025-12-23 21:57:53,13795.04221,4,d4rq111
158,15023165,sv-paulzhng,2025-12-25 23:56:34,13798.70023,2,svpaulzhng
159,14910908,21f1006589,2025-12-06 08:51:09,13801.42742,4,nirumma
160,14572032,Radistha Kriska Dahana Purusa,2026-01-18 17:24:34,13806.00127,1,radistakriska
161,15005800,Ben Cocker,2026-01-04 15:08:22,13807.73513,37,bencocker
162,15080285,João Alves,2026-01-10 19:38:29,13828.89655,4,joaoaalves
163,15054951,Danylo Averbakh,2026-01-04 16:08:19,13830.58824,1,danyloaverbakh
164,14993271,Ameya_Tambe12,2025-12-18 19:28:17,13832.34865,7,ameyatambe12
165,15017949,Tao Zhexuan,2025-12-24 09:31:09,13838.95681,4,taozhexuan
166,15018368,Tatia_Bichu,2025-12-24 10:09:57,13844.8515,6,sudhakarlimba
167,11789725,Nabil.elo,2025-12-09 02:44:24,13865.27205,35,nabil9
168,14392435,Марат Абашев,2025-11-26 04:44:29,13866.29873,1,maratabashev
169,14978497,Choed123,2025-12-24 10:00:04,13868.85561,5,choed123
170,12578006,JOEL ESSILFIE-AFFUL,2026-01-14 08:58:36,13876.26604,3,luffa143
171,14735707,Rodrigo de la Mora Hess,2025-11-30 20:20:52,13877.45081,8,rodrigodelamorahess
172,14392330,Ilnar Valiullin,2025-11-26 09:44:05,13887.98087,1,ilnarvaliullin
173,14337864,Sadjad Bahari,2025-12-06 06:22:37,13889.09561,1,sadjadbh
174,15110536,Sofya Raychenko,2026-01-17 20:30:20,13902.61507,1,sofyaraychenko
175,14718701,Alireza Nourizadeh,2025-11-29 17:14:13,13904.57358,4,alirezanourizadeh
176,15019226,Rhythm2008,2025-12-31 08:15:29,13918.7953,2,rhythm2008
177,14735677,Sara Mejía Guerra,2025-11-21 23:54:54,13931.511,8,saramejaguerra
178,14736267,José Emilio Lara Posada,2025-12-05 02:09:04,13936.18481,3,josemiliolaraposada
179,14943887,DSHJIN,2026-01-11 07:22:25,13955.24015,4,dshjin
180,14965379,Huai Xu,2025-12-14 09:20:51,13956.13271,7,xu0915
181,14617456,Shakhzod Abdulloev,2025-11-26 05:55:18,13968.97676,2,shakhzodabdulloev
182,14824309,rashmisharma123,2025-12-03 01:22:45,13972.31837,8,rashmisharma123
183,15040156,Preetam Kurella,2025-12-30 19:22:57,13985.81943,1,preetamkurella
184,14575216,Камиль Шамсутдинов,2025-11-26 10:06:05,13985.87166,3,shams4
185,14814930,Dijeh08 ,2025-12-07 13:48:47,13988.19192,21,dijeh08
186,14954101,Danfeng Li,2025-12-17 21:55:17,13990.87023,22,danfengli312
187,14850055,Puneet Poddar,2025-11-27 15:05:54,13995.21757,1,puneet2769
188,9735379,gsal,2026-01-17 00:25:50,14002.16377,1,gsalga
189,15045962,Pranav Nair,2026-01-03 19:29:00,14007.38263,7,fleetadmiral
190,4243667,Emre Arı,2025-12-25 11:44:20,14007.96704,1,emreari
191,14706488,chnyon,2025-11-27 04:19:00,14010.69502,1,chnyon
192,14669833,warderma,2025-12-10 07:38:06,14012.86719,7,warderma
193,14971684,Toshiya Shimada,2025-12-15 10:23:39,14016.29612,1,toshiyashimada
194,14658374,SAAM  H.M,2026-01-04 02:11:29,14017.09936,13,saamhm
195,15009121,thewilsonglobal,2025-12-22 07:53:49,14028.86751,2,thewilsonglobal
196,15104469,LEmon Zest,2026-01-19 00:21:19,14031.02871,4,lemonzest0131
197,14939623,Shaila Agatha,2025-12-11 22:50:13,14044.67177,2,shailaagatha
198,15028332,HJR523,2025-12-27 13:30:05,14054.77955,7,hjr523
199,14975973,Yoshiki Notani,2025-12-16 05:42:49,14055.28983,5,yoshikinotani
200,14888420,khalidresearch,2025-12-09 23:57:18,14055.85558,8,khalidresearch
201,11688256,Saumitra Verma,2025-12-22 17:53:01,14068.02906,1,saumitraverma
202,15022534,Fachri00,2026-01-09 12:35:48,14101.06652,7,fachri00
203,15012700,Urvin,2026-01-03 17:35:31,14104.1292,5,abesaale
204,14194305,Mohamed Faisal Salem,2025-11-24 19:09:10,14105.94338,1,mohamedfaisalsalem
205,15110787,Salah Almahaqeri,2026-01-17 23:53:13,14108.62814,1,andrihjonior
206,14848999,ساجد عبد الله,2025-12-09 09:12:28,14115.28674,5,sagedai
207,14853712,yuxinyuYosh,2025-11-28 07:35:17,14123.2234,7,yuxinyuyosh
208,8850535,Jaboo Gusso,2025-12-25 06:30:18,14141.87169,6,jaboogusso
209,14574827,Emir Baymullin,2025-11-26 04:50:19,14150.27326,4,horcruxxx
210,14921582,BezL1k1y,2025-12-08 22:20:21,14151.76931,3,bezl1k1y
211,15110469,Natalia Safiejko,2026-01-17 19:49:52,14153.16723,1,nataliasafiejko
212,15035119,Shoaib Ahmed Bullo,2026-01-05 05:09:46,14156.29398,3,shoaibbullo
213,15096123,Sreoshi Chakraborty,2026-01-14 14:36:25,14156.29398,1,sreoshichakrabortyy
214,14392452,Andrei Puzevich,2025-11-26 06:02:18,14159.33776,1,andreipuzevich
215,15109858,AryaChavan09,2026-01-17 15:45:26,14164.34282,1,aryachavan09
216,14714270,TimurFajzu,2025-12-23 20:10:34,14166.89057,2,timurfajzu
217,15084483,Sakshi Jain #4,2026-01-12 05:17:33,14187.62728,1,sakshi01061999
218,15044202,travorxu,2026-01-04 15:50:32,14198.96323,3,xutravor
219,14893567,richmore,2025-12-04 04:32:33,14206.41579,1,richmore
220,14422797,Soufiane Dkhissi,2025-11-23 09:37:24,14215.90569,1,soufianedkhissi
221,14812669,AlexD,2025-11-22 07:04:57,14218.6802,1,alexdmel
222,14736412,Adolfo Hernández Sánchez,2025-12-02 00:20:38,14222.463,5,fofo13az
223,14846266,vashi1000,2025-11-27 22:37:35,14227.01783,18,vashi1000
224,14990370,jiangyunfeng773,2025-12-18 10:16:59,14229.86688,1,jiangyunfeng773
225,14725535,Blackerz Discord,2025-11-21 04:34:47,14236.2601,6,blackerzdiscord
226,14623611,vct.crg2,2025-12-08 12:07:10,14243.08535,5,vctcrg2
227,15096785,HARIBALA KRISHNAN P,2026-01-14 16:44:31,14245.01028,1,haribalakrishnanp
228,15106461,Ash Ahn,2026-01-16 17:35:46,14265.36156,3,ashahnk
229,14866303,Bhowmick Vyas,2025-11-30 11:30:38,14266.70562,1,bhowmickvyas
230,14841530,AidarGar,2025-11-26 09:33:03,14267.46301,1,aidargar
231,15005721,Ali Hanapiah,2025-12-22 03:44:48,14268.9694,3,alihanapiah
232,14392420,LIldarGaraev,2025-11-25 22:08:52,14273.89659,2,lildargaraev
233,14736428,Valentina Bolaños Rivero,2025-11-22 02:06:46,14281.12198,25,valentinabolanos
234,15074731,黄金椰椰乌龙,2026-01-09 11:26:27,14286.01542,1,sakra666
235,15045274,isaa.pain,2026-01-01 16:31:17,14289.43115,2,isaapain
236,14531435,Wellens Niels,2025-12-05 14:19:48,14293.89427,19,wellensniels
237,14841274,peterlee2006,2025-11-26 09:15:39,14308.23617,5,peterlee2006
238,14881275,Kabelo Mashishi,2025-12-05 13:32:54,14320.0792,13,kabelomashishi
239,14292512,daoviet,2025-12-09 09:10:08,14326.0618,10,daoviet
240,15097795,Andy Vokiz,2026-01-15 20:09:53,14341.48422,4,andyvokiz
241,15037435,zhiqiang.zhao.dev,2026-01-06 13:38:49,14347.01516,4,zhiqiangzhaodev
242,14621889,ksafronov,2025-12-08 10:51:12,14348.76862,1,ksafronov
243,14301153,Poweeerrr,2025-12-04 12:51:42,14355.6409,1,deviant12
244,14699307,Derderdered,2025-11-26 23:25:50,14365.33361,2,derderdered
245,14566339,Benedicta Bondzie,2025-11-25 03:14:20,14378.31048,9,benedictabondzie
246,13322148,Keyue Jiang,2025-12-15 15:20:42,14380.00711,1,keyuejiang
247,14914595,Thomas Brandstetter,2025-12-13 11:45:35,14385.2974,4,thomasbrandstetter22
248,14852621,zuowenying,2025-11-28 07:20:01,14386.04569,4,tingting11
249,14993699,Pedro Henrique Benetton Comisso,2025-12-18 20:27:57,14401.51739,1,pedrobenetton
250,15075910,Amit Roy,2026-01-10 16:50:59,14406.88252,3,amitroyantu
251,15017127,Kritansh_Uppal,2025-12-24 04:12:30,14407.04669,1,kritanshuppal11
252,14810624,Camila Letona,2025-12-02 18:25:41,14412.99001,5,camilaletona
253,14848935,Shahboz Qodirov,2025-12-02 12:02:45,14413.57965,6,shahboztjk
254,14861677,ANURAG KUMAR,2025-11-29 14:20:04,14423.83252,3,anuragkum94
255,15029099,anko xhemaj,2025-12-27 14:11:09,14441.73609,3,ankoxhemaj
256,14748192,Gabriel Varano,2025-12-31 14:45:24,14447.19201,1,gabrielvarano
257,14969566,Hee-Geun Jo,2025-12-15 02:48:28,14458.0056,2,heegeunjo
258,14767467,Konstantin Chertkov,2025-12-03 21:31:01,14461.86099,8,konstantinchertkov
259,14620961,KirillTitov32,2025-11-26 06:05:12,14474.12942,2,kirilltitov32
260,15019871,Evgen Polivanov,2026-01-02 15:16:28,14489.92317,8,evgenpolivanov
261,14765659,Ryan Peoples,2025-12-10 10:36:43,14495.07234,14,ryanpeoples
262,14909911,Phan Minh Gia Huy,2025-12-06 06:26:25,14496.01232,1,pmghai2025
263,14877512,Potato Gupta,2025-12-01 18:42:54,14498.40018,2,potatogupta
264,15101076,Baodewen,2026-01-15 14:55:56,14502.64631,3,baodewen
265,14814933,Yunioshi,2025-11-22 14:50:42,14510.06755,4,yunioshi
266,15013125,yoshi52,2026-01-05 06:59:28,14515.93731,25,yoshihitogoto
267,15041492,Ahmad Najwan,2025-12-31 09:27:02,14518.61304,4,ahmadnajwan
268,14392448,Ангелина Артамонова,2025-11-26 07:25:46,14519.19926,4,angelinaart22092005
269,14829847,Shahriar Alam Patwary,2025-11-29 18:24:05,14523.02982,13,shahriaralampatwary
270,15027491,Enrico Pagani,2025-12-31 01:01:15,14525.57396,9,enricopagani
271,15045460,Hammad Farooq,2026-01-01 17:35:57,14528.33165,1,hammadfarooq470
272,14770338,Rodrigo Galarce,2026-01-14 23:53:01,14540.90324,5,rodrigogalarce
273,14978718,kdlnse ekjlkne,2025-12-16 15:57:39,14541.87547,2,kdlnseekjlkne
274,14990521,Peter Yang,2025-12-18 15:33:09,14543.98979,6,peteryang700
275,15099514,yggdrasummer,2026-01-15 07:55:38,14553.47051,1,yggdrasummer
276,11825839,CardboardTank,2026-01-16 03:26:17,14554.28223,12,cardboardtank
277,14868081,Gaétan Dégot-Silvestre,2025-12-14 01:01:42,14558.75454,8,gaetandegot
278,15046906,KhoaVN2008,2026-01-03 13:00:55,14562.13797,5,khoavn2008
279,15049551,pimint,2026-01-08 10:38:35,14567.86737,12,pimint
280,14999159,~TarunTomar11,2025-12-19 18:13:37,14574.41604,1,taruntomar11
281,14992188,Вездецький Максим,2025-12-18 16:10:45,14576.6136,1,vezmaks
282,14809164,eightlol,2025-11-21 15:27:00,14597.36554,1,eightlol
283,14994146,Ovidiu Patru,2025-12-30 14:17:41,14598.65718,23,ovidiupatru
284,8928750,Emilio Molina,2025-11-22 18:15:55,14605.90436,12,em217ox
285,14971525,Zikri Azri,2025-12-15 09:48:19,14606.77621,1,zikriazri
286,8550016,ThomaZoto,2025-11-30 20:29:50,14617.7795,1,thomazoto
287,14886102,leeson chen,2025-12-05 02:31:51,14619.7767,15,leesonchen
288,14890335,christiana vasilaki,2025-12-08 16:19:41,14623.85778,6,christianavasilaki
289,14987505,Modhaffer Rahmani,2026-01-15 22:27:15,14631.63259,20,modamod
290,14965745,Rushil 650,2025-12-14 05:22:31,14632.87675,1,rushil650
291,14966978,Tegazini,2025-12-17 11:05:49,14633.81919,6,tegajarikre
292,13486984,jarmx7,2026-01-06 01:18:31,14634.56109,1,jarmx7
293,15033950,Bhupendra Kumar Swar,2026-01-18 08:05:05,14640.01051,6,bhupendrakumarswar
294,14938949,Shubham pandey,2025-12-09 18:11:31,14644.33448,1,shubhampandey426
295,14809757,Hadia Syed789,2025-11-21 16:49:08,14646.11753,1,hadiasyed789
296,14897324,Duong Dang,2025-12-05 10:07:04,14647.33302,15,dawndv
297,14899535,Rodrigo Aguilar Rochín,2025-12-05 01:08:43,14651.59038,2,rodrigoaguilarrochn
298,14835077,md ashraful alam,2025-12-06 05:49:32,14651.78944,2,md1ashrafulalam
299,14978671,Nuwani Hitibandara,2025-12-20 15:30:23,14651.78944,6,nuwanihitibandara
300,15027085,Vinícius da Silva Lima,2025-12-26 22:04:43,14663.83944,14,vinciusdasilvalima
301,15067754,Articulation_points,2026-01-08 04:43:36,14670.61621,5,articulationpoints
302,13962698,So Tanaka,2026-01-07 06:09:49,14671.57361,14,liefaraway
303,14847017,tsumumumu,2025-12-04 04:59:12,14674.75847,4,tsumumumu
304,14954824,luolinwan,2025-12-12 02:36:36,14688.58967,1,luolinwan7
305,15014668,indeed568,2025-12-23 14:01:56,14691.08244,3,indeed568
306,14950062,George ,2025-12-12 06:34:57,14691.48204,6,george1021
307,14992124,WISAM AL TAMEEMI,2025-12-18 16:12:45,14696.11457,2,wisamaltameemi
308,14668768,Yidong Yang neuro,2025-12-04 09:53:28,14697.48743,1,yidongyangneuro
309,14838496,Alex Moks,2025-11-26 01:20:28,14704.04134,1,alexmoks
310,13603490,Kumar Karan,2026-01-15 14:28:56,14721.88243,2,kkengineer
311,14901487,Hisham Mahbub,2026-01-03 15:46:45,14724.07679,10,hishammahbub
312,15054604,Dhananjay Khengare,2026-01-16 19:00:22,14737.12608,8,dhananjaykhengare
313,14806207,Nguyen Ho Thanh Tam,2025-11-25 02:57:03,14742.27268,19,nguyenhothanhtam0709
314,15073948,zhongyuan zheng,2026-01-09 08:09:08,14758.12297,1,zhongyuanzheng
315,14875513,Constanza Ordóñez,2025-12-02 17:11:00,14761.82126,5,constanzaordez
316,14736457,Humberto Ibarra Castro,2025-11-25 01:45:35,14762.38732,16,humbertoibarracastro
317,15068899,Srijan Poudel,2026-01-18 08:36:11,14762.55725,5,heyysiirrii123
318,14934962,Yashas Kedia,2025-12-09 07:44:17,14770.46167,1,yashaskedia
319,15014582,Braulio,2025-12-24 19:16:45,14775.70104,5,brauliomendez
320,15060086,Eman Iqbal,2026-01-06 05:03:24,14785.86954,5,emaniqbal
321,14973374,Javier Garside Aguilar,2025-12-29 21:06:29,14786.52935,12,javiergarsideaguilar
322,14883504,Luka Skljarov,2025-12-02 16:31:18,14789.11415,2,lukaskljarov
